review_scope,rank_reference,cnpj_fundo,nome_fidc,document_id,document_reference_date,document_url,local_path,pagina_clausula,cedent_originator_explicit,evidence_summary,tipo_anbima_sugerido,foco_anbima_sugerido,tabela_ii_sugerida_documental,taxonomia_funcional_n1_sugerida,taxonomia_funcional_n2_sugerida,reclassification_status,confianca_documental,perimeter_proposal,is_fic_fidc_suggested,manual_validation_reason,reading_method,source_limitations
top20_por_tipo_periodos_2023_2026,"2, 2, 1, 2",11468186000124,ATLANTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,1130308,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=11468186000124,data/raw/industry_top20_taxonomy/11468186000124/1130308_regulamento.pdf,"p. 16, p. 49, p. 53",N/D,"p. 16: precatorios_judicial - CADO AO MERCADO OU FATO RELEVANTE, A DEPENDER DA RELEVANCIA, SOBRE QUAISQUER EVENTOS DE REAVALIACAO DO ATIVO NO QUE SE REFERE A CLASSE QUE ADQUIRA OS PRECATORIOS FEDERAIS PREVISTOS NO ART. 2O, PARAGRAFO UNICO, INCISO II, DO ANEXO NORMATIVO II DA RCVM 175. 1.1.7. O DOCUMENTO REFERIDO NA ALINEA “B” DEVE SER ENCAMINHADO MENSALMENTE, EM ATE 10 (DEZ) DIAS UTEIS APOS O ENCERRAMENTO DO MES A QUE SE REFERIREM. 1.2. DA GESTORA 1.2.1. A GESTORA, OBSERVADAS AS LIMITACOES ESTABELECIDAS NESTE REGULA | p. 49: imobiliario - ) TITULOS DE CREDITO, TAIS COMO MAS NAO MAS LIMITADAMENTE A DUPLICATAS, NOTAS PROMISSORIAS, NOTAS COMERCIAIS, CEDULAS DE CREDITO BANCARIO, CEDULAS DE CREDITO IMOBILIARIO, CEDULAS DE PRODUTOR RURAL, (B) TODO E QUALQUER INSTRUMENTO REPRESENTATIVO DE CREDITO, DESDE QUE APROVADO PELA ADMINISTRADORA E GESTORA NO QUE DIZ RESPEITO AS SUAS RESPECTIVAS ESFERAS DE ANALISE; (C) COTAS DE EMISSAO DE FIDCS; (D) OS DIREITOS CREDITORIOS INDICADOS NAS ALINEAS ANTERIORES QUE SE ENQUADREM NO CONCEITO DE “DIREITOS | p. 53: agronegocio -  PESSOA JURIDICA; (II) TER VALOR MINIMO DE R$ 10,00 (DEZ REAIS); E (III) TER PRAZO DE VENCIMENTO DE, NO MAXIMO, 730 (SETECENTOS E TRINTA) DIAS. F) AS CEDULAS DE PRODUTO RURAL FINANCEIRAS DEVEM: (I) SER EMITIDAS POR PESSOA FISICA OU PESSOA JURIDICA DE QUALQUER NATUREZA, INCLUSIVE AS SOCIEDADES SIMPLES E EMPRESAS EM NOME INDIVIDUAL; (II) TER VALOR MINIMO DE R$ 50.000,00 (CINQUENTA MIL REAIS); E (III) TER PRAZO DE VENCIMENTO DE, NO MAXIMO, 15 (QUINZE) MESES. G) AS PARCELAS DE EMPRESTIMOS CONSIGNADOS DE",,,,,,ambigua,baixa,,False,O regulamento contém mais de uma família de recebíveis; selecionar uma categoria exige leitura manual e avaliação de materialidade.,leitura integral automatizada de 83 páginas por pypdf,A leitura automatizada localiza famílias de recebíveis e candidatos textuais; a decisão permanece manual. Fonte do arquivo: cache_local_da_execucao. Fotografia ANBIMA: 2025-12-29.
top20_por_tipo_periodos_2023_2026,7,56045805000106,BB CLAIM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,1012481,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=56045805000106,data/raw/industry_top20_taxonomy/56045805000106/1012481_regulamento.pdf,"p. 18, p. 23, p. 25","Candidato textual para validação (p. 22): TAS QUANDO EMITIDAS PELO FUNDO; AGENTE DE COBRANCA: E A CONSULTORA (SE HOUVER); ATIVOS FINANCEIROS: SAO OS ATIVOS LISTADOS NO ITEM 5.2 DESTE ANEXO I; CEDENTES: PESSOA JURIDICA E/OU FISICA, IDENTIFICADA PELO SEU NUMERO DE INSCRICAO NO CNPJ/MF OU CPF/MF OU FUNDOS DE INVESTIMENTO, CONFORME O CASO, QUE VENHAM A CEDER DIREITOS CREDITORIOS PARA A CLASSE; CONSULTORA EMPRESA DE CONSULTORIA ESPECIALIZADA A SER OPORTUNAMENTE CONTRATADA PELA GESTORA, NOS TERMOS DO ARTIGO 85, III PARTE GERAL DA RESOLUCAO CVM NO 175; CONTRATO DE CESSAO: CADA UM DOS CONTRATOS DE CESSAO DE DIREITOS CREDITORIOS , CELEBRADOS ENTRE A C","p. 18: precatorios_judicial - STRAL DA GESTORA A QUE SE REFERE O § 3O DO ARTIGO 27 DO ANEXO II DA RESOLUCAO CVM 175; E) NO CASO DE CLASSE DESTINADA AO PUBLICO EM GERAL QUE ADQUIRA PRECATORIOS FEDERAIS: 1. SE O PRECATORIO PERMANECE NA ORDEM DE PAGAMENTO DA UNIAO; E 2. SOBRE EVENTUAL EXISTENCIA DE IMPUGNACAO JUDICIAL OU FATOS SUPERVENIENTES CAPAZES DE ALTERAR A ORDEM OU O PRAZO DE PAGAMENTO DO PRECATORIO E AVALIACAO, FUNDAMENTADA, SOBRE A CHANCE DE EXITO DAS IMPUGNACOES. 10.2. A ADMINISTRADORA ESTA DISPENSADA DE DISPO | p. 23: npl_recuperacao - CONTRATO DE COBRANCA: O CONTRATO DE PRESTACAO DE SERVICOS DE COBRANCA DE DIREITOS DE CREDITO INADIMPLIDOS CELEBRADO ENTRE O FUNDO, REPRESENTADO PELA GESTORA, E O AGENTE DE COBRANCA (SE HOUVER); CONTRATO DE CONSULTORIA: CONTRATO CELEBRADO ENTRE A GESTORA, EM NOME DA CLASSE E/OU DO FUNDO, E A CONSULTORA ESPECIALIZADA, COM A INTERVENIENCIA DA ADMINISTRADORA. COTAS SENIORES COTA DE EMISSAO DE SUBCLASSE QUE NAO SE SUBORDINA A QUALQUER O | p. 25: recebiveis_comerciais - VII – DERIVATIVOS DE CREDITO, QUANDO NAO UTILIZADOS PARA PROTECAO OU MITIGACAO DE RISCO DE DIREITOS CREDITORIOS; VIII - COTAS DE FUNDOS DE INVESTIMENTOS EM DIREITOS CREDITORIOS QUE INVISTAM NOS DIREITOS CREDITORIOS REFERIDOS NOS INCISOS I A VII ACIMA; IX - DECORRENTES DE OPERACOES REALIZADAS NOS SEGMENTOS FINANCEIRO, COMERCIAL, INDUSTRIAL, IMOBILIARIO E DE PRESTACAO DE SERVICOS, INCLUINDO OPERACOES DE PRE - PAGAMENTO DE EXPORTACAO E ADIANTAMENTO DE CONTRATO DE CAMBIO. 5.3. A PRESENTE CLASSE DO FUNDO DEVERA ALOCAR, EM ATE 180 (CENTO) DIAS CONTADOS DA PRIMEIRA DATA DE INTEGRALIZACAO DAS SUAS COTAS, NO MINIMO, 50% (CINQUENTA POR CENTO) DE SEU PATRIMONIO LIQUIDO NA AQUISICAO DE DIREITOS CREDITORIOS ELEGIV",,,,,,ambigua,baixa,,False,O regulamento contém mais de uma família de recebíveis; selecionar uma categoria exige leitura manual e avaliação de materialidade.,leitura integral automatizada de 48 páginas por pypdf,A leitura automatizada localiza famílias de recebíveis e candidatos textuais; a decisão permanece manual. Fonte do arquivo: cache_local_da_execucao. Fotografia ANBIMA: 2025-12-29.
top20_por_tipo_periodos_2023_2026,14,35818950000102,BR ELETRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=35818950000102,,N/D,N/D,Regulamento lido sem correspondência documental específica nas regras controladas.,,,,,,ambigua,baixa,,False,Classificação requer leitura manual da política de investimento e do Anexo Descritivo.,documento sem texto PDF extraível,A leitura automatizada localiza famílias de recebíveis e candidatos textuais; a decisão permanece manual. Fonte do arquivo: sem_regulamento_listado. Fotografia ANBIMA: 2025-12-29.
top20_por_tipo_periodos_2023_2026,"2, 3, 5",50906397000153,BTG PACTUAL CONSIGNADOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,771809,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=50906397000153,data/raw/industry_top20_taxonomy/50906397000153/771809_regulamento.pdf,"p. 18, p. 7","Candidato textual para validação (p. 36): VEDOR SERA UTILIZADA PARA LIQUIDAR AS PARCEL AS DEVIDAS DA RESPECTIVA CCB, DE ACORDO COM OS PROCEDIMENTOS ESTABELECIDOS PELO CONVENIO FIRMADO ENTRE O CEDENTE E A CEF; “CLASSE”: E A CLASSE UNICA DE COTAS DO FUNDO , DENOMINADA CLASSE UNICA DO BTG PACTUAL CONSIGNADOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS; “CNPJ”: CADASTRO NACIONAL DA PESSOA JURIDICA; “CODIGO CIVIL”: A LEI NO 10.406, DE 10 DE JANEIRO DE 2002, CONFORME ALTERADA; “CODIGO DE PROCESSO CIVIL”: A LEI NO 13.105, DE 16 DE MARCO DE 2015, CONFORME ALTERADA; “CONSIGNACAO”: FORMA ORDINARIA DE LIQUIDACAO DOS DIREITOS CREDITORIOS DEVIDOS PELOS DEVEDORES, QUE CONSISTE NO DESCONTO DE CADA PRESTACAO VINCENDA DE UMA CCB DO VA","p. 18: precatorios_judicial - PECIFICA DO DEVEDOR, PASSIVEL DE COMPROVACAO, PARA FINS DE CONSULTA AS INFORMACOES CONSTANTES DO SCR; E (IV) NO QUE SE REFERE A CLASSE QUE ADQUIRA OS PRECATORIOS FEDERAIS, MONITORAR E INFORMAR, IMEDIATAMENTE, VIA COMUNICADO AO MERCADO OU FATO RELEVANTE, A DEPENDER DA RELEVANCIA, SOBRE QUAISQUER EVENTOS DE REAVALIACAO DO ATIVO. 12.4 INCLUEM-SE ENTRE AS OBRIGACOES DO ADMINISTRADOR, SEM PREJUIZO DE OUTRAS PREVISTAS NA REGULAMENTACAO: (I) DILIGENCIAR PARA QUE SEJAM MANTIDOS, AS SUAS EXPENSA | p. 7: consignado - . 4.2 OS DIREITOS CREDITORIOS SAO ORIGINADOS NO AMBITO DE OPERACOES DE EMPRESTIMOS PESSOAIS COM GARANTIA DE CESSAO FIDUCIARIA DO SAQUE-ANIVERSARIO OU CONSIGNACAO EM FOLHA DE PAGAMENTO OPERACIONALIZADA PELA DATAPREV (CONVENIO INSS OU AUXILIO BRASIL), CONCEDIDOS POR UM CEDENTE A UM DEVEDOR E REPRESENTADOS POR CADA UMA DAS PARCELAS VINCENDAS DE UMA CCB DEVIDAMENTE FORMALIZADAS POR VIA ELETRONICA DE ACORDO COM A LEGISLACAO APLICAVEL. 4.3 OS DIREITOS CREDITORIOS DEVERAO CONTAR COM DOCUMENTOS COMPROBA",,,,,,ambigua,baixa,,False,O regulamento contém mais de uma família de recebíveis; selecionar uma categoria exige leitura manual e avaliação de materialidade.,leitura integral automatizada de 41 páginas por pypdf,A leitura automatizada localiza famílias de recebíveis e candidatos textuais; a decisão permanece manual. Fonte do arquivo: cache_local_da_execucao. Fotografia ANBIMA: 2025-12-29.
top20_por_tipo_periodos_2023_2026,"5, 4, 2, 3",52242420000188,BTG PACTUAL CONSIGNADOS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,52242420000188,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=52242420000188,outputs/fidc_director_deep_diagnostic_20260609/pdf_text_cache/52242420000188_938243_regulamento_regulamento_938243_2025-06-30.txt,N/D,N/D,Regulamento lido sem correspondência documental específica nas regras controladas.,,,,,,ambigua,baixa,,False,Classificação requer leitura manual da política de investimento e do Anexo Descritivo.,documento sem texto PDF extraível,A leitura automatizada localiza famílias de recebíveis e candidatos textuais; a decisão permanece manual. Fonte do arquivo: corpus_local_versionado. Fotografia ANBIMA: 2025-12-29.
top20_por_tipo_periodos_2023_2026,"12, 17, 16",51079269000146,CARNIVAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,884671,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=51079269000146,data/raw/industry_top20_taxonomy/51079269000146/884671_regulamento.pdf,"p. 20, p. 26, p. 27","Candidato textual para validação (p. 26): ONAL, DECORRENTE DE OPERACOES NOS SEGMENTOS FINANCEIRO, COMERCIAL, INDUSTRIAL, DE ARRENDAMENTO MERCANTIL E PRESTACAO DE SERVICOS, CELEBRADAS ENTRE AS CEDENTES E OS DEVEDORES/SACADOS, DEVIDAMENTE IDENTIFICADOS PELO CPF OU CNPJ, REPRESENTADOS POR DOCUMENTOS COMPROBATORIOS, OBSERVADO O DISPOSTO EM CADA CONTRATO DE CESSAO;","p. 20: precatorios_judicial - STRAL DA GESTORA A QUE SE REFERE O § 3O DO ARTIGO 27 DO ANEXO II DA RESOLUCAO CVM 175; E) NO CASO DE CLASSE DESTINADA AO PUBLICO EM GERAL QUE ADQUIRA PRECATORIOS FEDERAIS: 1. SE O PRECATORIO PERMANECE NA ORDEM DE PAGAMENTO DA UNIAO; E | p. 26: npl_recuperacao - S CREDITORIOS, CELEBRADOS ENTRE A CLASSE E O RESPECTIVO CEDENTE; CONTRATO DE COBRANCA: O CONTRATO DE PRESTACAO DE SERVICOS DE COBRANCA DE DIREITOS DE CREDITO INADIMPLIDOS CELEBRADO ENTRE O FUNDO, REPRESENTADO PELA GESTORA, E O AGENTE DE COBRANCA; CONTRATO DE CONSULTORIA: O CONTRATO DE PRESTACAO DE SERVICOS DE CONSULTORIA ESPECIALIZADA CELEBRADO ENTRE O FUNDO, REPRESENTADO PELA GESTORA, E A CONSULTORA; CONTRATO DE DEPOSITO: E O CONTRATO DE PRESTACAO DE SERVICOS DE DEPOSITO, A SER CELEBRADO PELO C | p. 27: ccb_capital_giro -  RESPECTIVOS VENCIMENTOS; DOCUMENTOS COMPROBATORIOS: SAO OS DOCUMENTOS OU TITULOS REPRESENTATIVOS DO RESPECTIVO DIREITO CREDITORIO, REPRESENTADOS POR CEDULAS DE CREDITO BANCARIO REGISTRADAS NA B3 (“CCBS”), DUPLICATAS ESCRITURAIS, CHEQUES, OU QUAISQUER OUTROS CONTRATOS QUE DEEM ENSEJO A UM DIREITO CREDITORIO, LIQUIDO, CERTO E EXEQUIVEL, DE TITULARIDADE DE EMPRESAS, INCLUSIVE EMPRESAS EM RECUPERACAO JUDICIAL, ATUANTES NOS SEGMENTOS FINANCEIRO, COMERCIAL, INDUSTRIAL E/OU DE PRESTACAO DE SERVICOS; EVENTOS ",,,,,,ambigua,baixa,,False,O regulamento contém mais de uma família de recebíveis; selecionar uma categoria exige leitura manual e avaliação de materialidade.,leitura integral automatizada de 57 páginas por pypdf,A leitura automatizada localiza famílias de recebíveis e candidatos textuais; a decisão permanece manual. Fonte do arquivo: cache_local_da_execucao. Fotografia ANBIMA: 2025-12-29.
top20_por_tipo_periodos_2023_2026,20,08692888000182,CARTÃO DE COMPRA SUPPLIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,772020,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=08692888000182,data/raw/industry_top20_taxonomy/08692888000182/772020_regulamento.pdf,"p. 20, p. 22","Candidato textual para validação (p. 122): - 122 - ESTAS INFORMACOES SAO ENVIADAS PELOS ESTABELECIMENTOS AOS CEDENTES DE FORMA ELETRONICA. • OS ESTABELECIMENTOS, SEMPRE QUE DISPONIVEL, ENVIAM AS SEGUINTES INFORMACOES: DADOS DA EMPRESA: CNPJ; RAZAO SOCIAL; NOME FANTASIA; INSCRICAO MUNICIPAL; INSCRICAO ESTADUAL; DATA DA FUNDACAO; ENDERECO; FATURAMENTO MENSAL; E E-MAIL. DADOS DOS SOCIOS: CPF/CNPJ; NOME/RAZAO SOCIAL; INSCRICAO MUNICIPAL; INSCRICAO ESTADUAL; E IDENTIDADE. HISTORICO DE PAGAMENTOS (INFORMACOES POR PARCELA DE COMPRA EFETUADA NO ESTABELECIMENTO): DATA DA COMPRA; DATA DO VENCIMENTO; VALOR DO VENC","p. 20: ccb_capital_giro - A PERTENCENTE AO GRUPO ECONOMICO DA SUPPLIER , DESDE QUE FORMALIZADO O COMPETENTE CONTRATO DE CESSAO, CONFORME DEFINIDOS NESTE ANEXO DESCRITIVO; 22) “CEDULAS DE CREDITO BANCARIO”: SIGNIFICAM AS CEDULAS DE CREDITO BANCARIO INSTITUIDAS PELA LEI N° 10.931, DE 2 DE AGOSTO DE 2004, EMITIDAS EM MEIO FISICO OU EM MEIO ELETRONICO (COM CERTIFICACAO DIGITAL), EM NOME DOS TITULARES, NA FORMA PREVISTA NAS CLAUSULAS 9.3, 9.3.1, 9.3.2 E 9.3.3 DO CONTRATO DE CARDMEMBER, CONFORME DEFINIDO NESTE ANEXO DESCRITIVO; PARA  | p. 22: recebiveis_comerciais - - 22 - 36) “CONTRATO DE CESSAO ”: CADA “INSTRUMENTO PARTICULAR DE CONTRATO DE PROMESSA DE CESSAO E AQUISICAO DE DIREITOS CREDITORIOS E OUTRAS AVENCAS ” JA CELEBRADO OU A SER CELEBRADO ENTRE A ADMINISTRADORA, POR CONTA E ORDEM DA CLASSE UNICA , CADA UM D OS CEDENTES E A SUPPLIER, QUANDO ESTA NAO FOR PARTE NO CONTRATO NA QUALIDADE DE CEDENTE, COM INTERVENIENCIA E ANUENCIA DO CUSTODIANTE; 37) “CONTRATO DE COBRANCA”: “CONTRATO DE PRESTACAO DE SERVICOS DE COBRANCA ” JA CELEBRADO OU A SER CELEBRADO ENTRE A ADMINISTRADORA, POR CONTA E ORDEM DA CLASSE UNICA , E CADA UM DOS CEDENTES, COM INTERVENIENCIA E ANUENCIA DA SUPPLIER, QUANDO ESTA NAO FOR PARTE NO CONTRATO NA QUALIDADE DE CEDENTE, PARA A COBRANCA DOS DIREITOS CREDITORIOS INADIMPLENTES QUE TENHAM SIDO CEDIDOS PELO RESPECTIV",,,,,,ambigua,baixa,,False,O regulamento contém mais de uma família de recebíveis; selecionar uma categoria exige leitura manual e avaliação de materialidade.,leitura integral automatizada de 132 páginas por pypdf,A leitura automatizada localiza famílias de recebíveis e candidatos textuais; a decisão permanece manual. Fonte do arquivo: cache_local_da_execucao. Fotografia ANBIMA: 2025-12-29.
top20_por_tipo_periodos_2023_2026,"15, 12, 15, 16",05754060000113,CATERPILLAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DO SEGMENTO INDUSTRIAL II - RESP LIMITADA,1097864,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=05754060000113,data/raw/industry_top20_taxonomy/05754060000113/1097864_regulamento.pdf,N/D,"Candidato textual para validação (p. 15): NA CIDADE DE BELO HORIZONTE, ESTADO DE MINAS GERAIS, NA RUA MARIA LUIZA SANTIAGO, N°200, 20° ANDAR, BAIRRO SANTA LUCIA, CEP 30.360 -740, INSCRITA N O CNPJ: 33.502.360/0001-40.CBL (“CGM” E, EM CONJUNTO COM A CBL E A CBCL, “CEDENTES”). PARAGRAFO PRIMEIRO - AQUISICAO DOS DIREITOS CREDITORIOS CORPORATIVOS FICA CONDICIONADA A APROVACAO D O GESTOR , PAUTADO EXCLUSIVAMENTE POR SEUS CRITERIOS DE SELETIVIDADE E CONVENIENCIA, DESDE QUE RESPEITADAS AS CONDICOES DA POLITICA DE INVESTIMENTO DA CLASSE E DEVERAO TER BAIXO RISCO DE CREDITO, CONFORME TABELA ABAIXO: STAN",Regulamento lido sem correspondência documental específica nas regras controladas.,,,,,,ambigua,baixa,,False,Classificação requer leitura manual da política de investimento e do Anexo Descritivo.,leitura integral automatizada de 59 páginas por pypdf,A leitura automatizada localiza famílias de recebíveis e candidatos textuais; a decisão permanece manual. Fonte do arquivo: cache_local_da_execucao. Fotografia ANBIMA: 2025-12-29.
top20_por_tipo_periodos_2023_2026,"13, 11, 8, 9",23200289000198,CF FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,1126088,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=23200289000198,data/raw/industry_top20_taxonomy/23200289000198/1126088_regulamento.pdf,"p. 70, p. 10, p. 73",N/D,"p. 70: adquirencia - OS DIREITOS CREDITORIOS DE CARTAO DE CREDITO – OS DIREITOS CREDITORIOS ORIUNDOS DE OPERACOES DE CARTAO DE CREDITO SAO CURSADAS JUNTO AOS SISTEMAS DAS SUBCREDENCIADORAS E AOS SISTEMAS DAS CREDENCIADORAS. DESTA FORMA, TAIS TRANSACOES DEPENDEM DE SISTEMAS DE TECNOLOGIA DA INFORMACAO, SOFTWARES, CENTROS DE ARMAZENAMENTO DE INFORMACOES E REDES DE TELECOMUNICACOES, BEM COMO DE SISTEMAS DE TERCEIROS. REFERIDOS SISTEMAS PODEM ESTAR EXPOSTOS A DANOS OU INTERRUPCAO POR DIVERSOS FATORES QUE ESTAO ALEM D | p. 10: precatorios_judicial - 10 “PRECATORIOS” TEM SEU SIGNIFICADO ATRIBUIDO NO APENSO DA VERIFICACAO DE LASTRO AO REGULAMENTO. “PRE-PRECATORIOS” TEM SEU SIGNIFICADO ATRIBUIDO NO ANEXO DA VERIFICACAO DE LASTRO AO REGULAMENTO. “PRESTADORES DE SERVICOS ESSENCIAIS” A ADMINISTRADORA E A GESTORA, QUANDO REFERIDAS EM CONJUNTO. “REGULAMENTO” REGULAMENTO DO FUNDO, COMPREENDENDO OS | p. 73: npl_recuperacao -  DE ASSEMBLEIA DE COTISTAS QUE PODEM RESULTAR NA ALTERACAO DOS TERMOS E CONDICOES DO REGULAMENTO, DA ESTRATEGIA DE INVESTIMENTO, DOS PROCEDIMENTOS DE RECUPERACAO DE CREDITOS OU DE OUTRAS MATERIAS RELEVANTES, OBSERVADO O DISPOSTO NA REGULAMENTACAO APLICAVEL E NESTE REGULAMENTO. ADICIONALMENTE, EVENTUAIS EMISSOES DE NOVAS COTAS, BEM COMO AMORTIZACOES QUE ALTEREM A PARTICIPACAO RELATIVA DOS COTISTAS, PODERAO MODIFICAR A RELACAO DE PODERES NAS DELIBERACOES DA CLASSE OU DO FUNDO. TAIS ALTERACOES PODERAO",,,,,,ambigua,baixa,,False,O regulamento contém mais de uma família de recebíveis; selecionar uma categoria exige leitura manual e avaliação de materialidade.,leitura integral automatizada de 88 páginas por pypdf,A leitura automatizada localiza famílias de recebíveis e candidatos textuais; a decisão permanece manual. Fonte do arquivo: cache_local_da_execucao. Fotografia ANBIMA: 2025-12-29.
top20_por_tipo_periodos_2023_2026,"3, 2, 4, 4",26286939000158,CIELO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1017493,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=26286939000158,data/raw/industry_top20_taxonomy/26286939000158/1017493_regulamento.pdf,p. 39,"Candidato textual para validação (p. 86): RIOS, O REGISTRO DE CESSOES DOS DIREITOS CREDITORIOS A CLASSE UNICA NO SISTEMA DE REGISTRO SERA REALIZADO PELO CONJUNTO DAS SEGUINTES INFORMACOES (I) CNPJ/MF OU CPF/MF DO CEDENTE; (II) IDENTIFICACAO DO DEVEDOR DO DIREITO CREDITORIO; (III) BANDEIRA; (IV) DATA DE LIQUIDACAO (VENCIMENTO); E (V) VALOR FIXO. UMA VEZ CEDIDOS A CLASSE UNICA , OS DIREITOS CREDITORIOS PASSAM A SER QUALIFICADOS COMO DIREITOS CREDITORIOS CEDIDOS. 8.4 O REGISTRO DAS CESSOES DOS DIREITOS CREDITORIOS NO SISTEMA DE REGISTRO SERA OPERA","p. 39: adquirencia - 2025) “ATIVOS FINANCEIROS” TEM SEU SIGNIFICADO ATRIBUIDO NO ARTIGO 3.9 DESTE ANEXO DESCRITIVO. “BANDEIRAS” SIGNIFICA AS INSTITUICOES RESPONSAVEIS POR ARRANJOS DE PAGAMENTO (INSTITUIDORAS DE ARRANJOS DE PAGAMENTO) E, QUANDO FOR O CASO, PELO USO DA MARCA ASSOCIADA AO ARRANJO DE PAGAMENTO, DETENTORAS DOS DIREITOS DE PROPRIEDADE E/OU FRANQUEADORAS DE SUAS MARCAS E LOGOTIPOS QUE IDENTIFICAM OS INSTRUMENTOS DE PAGAMENTO, AS QUAIS SAO RESPONSAVEIS POR REGULAMENTAR E FISCALIZAR A EMISSAO DOS INSTRUMENTOS","Agro, Indústria e Comércio",Recebíveis Comerciais,Adquirência,Meios de Pagamento e Cartões,Arranjos de pagamento/adquirência,potencial_reclassificacao,media,,False,"Validar manualmente o trecho, o papel econômico e a materialidade da carteira antes de aprovar.",leitura integral automatizada de 146 páginas por pypdf,A leitura automatizada localiza famílias de recebíveis e candidatos textuais; a decisão permanece manual. Fonte do arquivo: cache_local_da_execucao. Fotografia ANBIMA: 2025-12-29.
