review_scope,rank_reference,cnpj_fundo,nome_fidc,document_id,document_reference_date,document_url,local_path,pagina_clausula,cedent_originator_explicit,evidence_summary,tipo_anbima_sugerido,foco_anbima_sugerido,tabela_ii_sugerida_documental,taxonomia_funcional_n1_sugerida,taxonomia_funcional_n2_sugerida,reclassification_status,confianca_documental,perimeter_proposal,is_fic_fidc_suggested,manual_validation_reason,reading_method,source_limitations
top20_documental_concluido_periodos_2023_2026,19,14330038000137,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS F ACB - FINANCEIRO,SEI 19957.006097/2018-21 — Ofício Interno 2/2023/CVM/SIN/GSAF,2023-01-12,https://conteudo.cvm.gov.br/export/sites/cvm/decisoes/anexos/2023/20230207/1510_19.pdf,,p. 1 — identificação das partes e do papel econômico,"Banco Cruzeiro do Sul S.A., depois Massa Falida do Banco Cruzeiro do Sul S.A.: cedente, antigo agente de cobrança e cotista subordinado, conforme decisão da CVM.",A decisão da CVM identifica o Banco Cruzeiro do Sul como cedente da carteira e antigo agente de cobrança. O documento não substitui o regulamento para detalhar a natureza de cada contrato de crédito.,Financeiro,Crédito Consignado,Financeiro,Crédito PF,Consignado/INSS,manter_classificacao_oficial,media,,False,Manter a classificação oficial; o papel do cedente é confirmado pela CVM e o regulamento não foi localizado no FundosNet.,revisão de decisão administrativa da CVM e fotografia ANBIMA preservada,"Fonte confirma o cedente e a situação de liquidação, sem descrever integralmente o lastro contratual."
top20_documental_concluido_periodos_2023_2026,17,34661403000101,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FISERV - RESPONSABILIDADE LIMITADA,867419,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=34661403000101,data/raw/industry_top20_taxonomy/34661403000101/867419_regulamento.pdf,p. 25,p. 53: CNPJ/MF OU CPF/MF DO CEDENTE,"UPO ECONOMICO (SEJAM CONTROLADAS, COLIGADAS, CONTROLADORES OU SOB CONTROLE COMUM). CAPITULO II - DA POLITICA DE INVESTIMENTO E COMPOSICAO DA CARTEIRA 2. 2.1. OBJETIVO DA CLASSE. O OBJETIVO DA CLASSE E PROPORCIONAR AOS SEUS COTISTAS A VALORIZACAO DAS COTAS POR MEIO DA APLICACAO DE SEU PATRIMONIO LIQUIDO NA AQUISICAO DE: (I) DIREITOS CREDITORIOS, FORMALIZADOS PELOS DOCUMENTOS COMPROBATORIOS, QUE ATENDAM AOS CRITERIOS DE ELEGIBILIDADE E AS CONDICOES DE CESSAO OU AS CONDICOES DE ENDOSSO, CONFORME APLICAVEL, ESTABELECIDOS NO CAPITULO III DESTE ANEXO I-A; E (II) ATIVOS FINANCEIROS, OBSERVADOS OS INDICES DE COMPOSICAO E DIVERSIFICACAO DA CARTEIRA DA CLASSE, CONFORME ESTABELECIDOS NESTE ANEXO I-A E NA REGULAMENTACAO VIGENTE. 2.1.1. ORIGEM DOS DIREITOS CREDITORIOS. OS DIREITOS CREDITORIOS SAO ORIUNDOS (I) NO CASO DOS",Fomento Mercantil,Fomento Mercantil,N/D,Multissetorial / Outros,Multicarteira outros,manter_classificacao_oficial,media,,False,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual.,"revisão documental assistida de 124 páginas; definição, política de investimento, elegibilidade e lastro",A cláusula disponível não individualiza o lastro; a conclusão mantém a classificação oficial.
top20_documental_concluido_periodos_2023_2026,"4, 6, 10",09217024000171,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FRANQUIAS - RESPONSABILIDADE LIMITADA,826309,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=09217024000171,data/raw/industry_top20_taxonomy/09217024000171/826309_regulamento.pdf,p. 36 — política/definição do lastro,N/D — cedente/originador nominal não identificado no regulamento disponível.,"CULADAS ”: SAO AS CONTAS CORRENTES DE TITULARIDADE DE CADA CEDENTES E/OU DEVEDORES, MOVIMENTADAS EXCLUSIVAMENTE PELO CUSTODIANTE, DESTINADAS UNICA E EXCLUSIVAMENTE AO PAGAMENTO DE DIREITOS CREDITORIOS; “CONTA CORRENTE DE LIVRE MOVIMENTACAO” : E A CONTA CORRENTE PARA RECEBIMENTO DOS RECURSOS ORIUNDOS DA LIQUIDACAO FINANCEIRA DOS DIREITOS CREDITORIOS PELO CEDENTE OU DEVEDOR, PARA POSTERIOR REPASSE A CLASSE; “CONTRATO DE COBRANCA BANCARIA ”: E O “ CONVENIO PARA PRESTACAO DE SERVICOS DE COBRANCA BANCARIA ”, CELEBRADO ENTRE O BANCO COBRADOR E A CLASSE, COM A INTERVENIENCIA DO CUSTODIANTE, O QUAL ESTABELECE, DENTRE OUTRAS, AS OBRIGACOES DO BANCO COBRADOR EM RELACAO A PRESTACAO DE SERVICOS DE COBRANCA BANCARIA DOS DIREITOS CREDITORIOS DE TITULARIDADE DA CLASSE; “CONTRATO DE COBRANCA”: E O “CONTRATO DE COBRANCA DE DIREITOS CREDITORIOS INADIMPLIDOS”, CELEBRADO ENTRE O AGENTE DE COBRANCA E A CLASSE, O QUAL ESTABELECE, DENTRE OUTRAS, AS OBRIGACOES DO AGENTE DE COBRANCA EM RELACAO A PRESTACAO DE SERVI","Agro, Indústria e Comércio",Recebíveis Comerciais,Comercial,Crédito PJ,Recebíveis comerciais/multissetorial,manter_classificacao_oficial,alta,,False,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual.,"revisão documental assistida de 41 páginas; definição, política de investimento, elegibilidade e lastro",A proposta deriva da definição ou política de investimento; a composição efetiva da carteira pode variar dentro dos limites do regulamento.
top20_documental_concluido_periodos_2023_2026,"20, 15",19388423000159,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IOX I,1230432,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=19388423000159,data/raw/industry_top20_taxonomy/19388423000159/1230432_regulamento.pdf,p. 46 — política/definição do lastro,"p. 41: “CEDENTE” SIGNIFICA TODAS AS PESSOAS FISICAS OU JURIDICAS QUE CEDEM OS DIREITOS CREDITORIOS PARA A CLASSE. “CLASSE” OU “CLASSE UNICA” SIGNIFICA, QUANDO UTILIZADO NESTE ANEXO DESCRITIVO, A PRESENTE CLASSE DE COTAS DO FUNDO. “CONDICOES DE CESSAO” SIGNIFICAM AS CONDICOES DE CESSAO A SEREM VERIFICADAS E VALIDADAS PELO CONSULTOR ESPECIALIZADO, EM CADA DATA DE AQUISICAO, CONFORME DESCRITAS NO CAPITULO QUINTO DESTE ANEXO DESCRITIVO “CONDICOES PARA EMISSAO DE NOVAS COTAS” SIGNIFICAM AS SEGUINTES CONDICOES PARA QUE SEJAM REALIZADAS EMISSOES DE NOVAS COTAS SENIORES, COTAS SUBORDINADAS MEZANINOS E/OU COTAS SUBORDINADAS JUNIORES, EXCETO QUANDO SE TRATAR DA 1A EMISSAO DE COTAS DA CLASSE, NA QUAL AS","VOS DA CLASSE UNICA ESTIMADOS PELO ADMINISTRADOR A SEREM INCORRIDOS PERIODICAMENTE. “DEVEDORES” SIGNIFICAM PESSOAS FISICAS E/OU JURIDICAS QUE FIGUREM NA QUALIDADE DE DEVEDORES DOS DIREITOS CREDITORIOS. “DIREITOS CREDITORIOS” SIGNIFICAM OS DIREITOS CREDITORIOS PERFORMADOS E A PERFORMAR, PODENDO SER REPRESENTADOS POR DUPLICATAS, CHEQUES, CCB RECEBIVEIS DE CARTAO DE CREDITO, NOTAS COMERCIAIS, OU POR QUAISQUER OUTROS TITULOS DE CREDITO OU INSTRUMENTOS CONTRATUAIS, ORIUNDOS DE OPERACOES REALIZADAS PELOS CEDENTES NOS SEGMENTOS FINANCEIRO, INDUSTRIAL, COMERCIAL E DE PRESTACAO DE SERVICOS DE ACORDO COM OS CRITERIOS DE COMPOSICAO E DIVERSIFICACAO ESTABELECIDOS PELA LEGISLACAO VIGENTE E NESTE ANEXO DESCRITIVO, SENDO TAIS DIREITOS DE CREDITO REPRESENTADOS PELOS DOCUMENTOS COMPROBATORIOS. “DIREITOS CREDITORIOS ADQUIRIDOS” SIGNIFICAM OS DIREITOS CR",Fomento Mercantil,Fomento Mercantil,Factoring,Crédito PJ,Recebíveis comerciais/multissetorial,manter_classificacao_oficial,alta,,False,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual.,"revisão documental assistida de 148 páginas; definição, política de investimento, elegibilidade e lastro",A proposta deriva da definição ou política de investimento; a composição efetiva da carteira pode variar dentro dos limites do regulamento.
top20_documental_concluido_periodos_2023_2026,17,54836930000109,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS METEORO - RESP LTDA,1044203,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=54836930000109,data/raw/industry_top20_taxonomy/54836930000109/1044203_regulamento.pdf,p. 37,N/D — cedente/originador nominal não identificado no regulamento disponível.,"TIVO; E (II) ATIVOS FINANCEIROS DE LIQUIDEZ. 6.1.1. PARA FINS DO ARTIGO 21 DO ANEXO NORMATIVO II, A POLITICA DE INVESTIMENTO DA CLASSE UNICA ABRANGE, ALEM DESTE CAPITULO 6, O DISPOSTO NOS CAPITULOS 7 E 8 E NO SUPLEMENTO A DO PRESENTE ANEXO DESCRITIVO. 6.2. ORIGEM DOS DIREITOS CREDITORIOS. OS DIREITOS CREDITORIOS SAO ORIUNDOS DE DIVIDAS CONTRAIDAS PELOS DEVEDORES (1) FRENTE A NU PAGAMENTOS, NO AMBITO DE CONTRATO DE CARTAO DE CREDITO, REPRESENTADAS POR CCB EMITIDAS EM FAVOR DA NU FINANCEIRA; (2) DECORRENTES DE OPERACOES DE EMPRESTIMO BANCAR IO CELEBRADAS ENTRE OS DEVEDORES E A NU FINANCEIRA; OU (3) DECORRENTES DE DIVIDAS PREVIAMENTE INCORRIDAS PELOS DEVEDORES E QUE FORAM RENEGOCIADAS ATRAVES DA EMISSAO DAS CCB EM BENEFICIO DO ENDOSSANTE OU DA CELEBRACAO DE CONTRATO DE EMPRESTIMO ENTRE O ENDOS SANTE E O DEVEDOR,",Financeiro,Crédito Pessoal,N/D,Multissetorial / Outros,Multicarteira outros,manter_classificacao_oficial,media,,False,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual.,"revisão documental assistida de 131 páginas; definição, política de investimento, elegibilidade e lastro",A cláusula disponível não individualiza o lastro; a conclusão mantém a classificação oficial.
top20_documental_concluido_periodos_2023_2026,"11, 6",42922136000107,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MONEE I DE RESPONSABILIDADE LIMITADA,1159092,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=42922136000107,data/raw/industry_top20_taxonomy/42922136000107/1159092_regulamento.pdf,p. 31 — política/definição do lastro,"p. 30: ORIGINADORA: E A SHPP BRASIL INSTITUICAO DE PAGAMENTO E SERVICOS DE PAGAMENTOS LTDA, PESSOA JURIDICA DE DIREITO PRIVADO, INSCRITA NO CNPJ/MF SOB N° 38.372.267/0001-82, COM SEDE NA AV. BRIGADEIRO FARIA LIMA, NO 3732, A","NERACAO DOS DEVEDORES E/OU DAS BANDEIRAS, CONFORME EVENTUALMENTE APLICAVEL, PREVISTAS NAS REGRAS DOS ARRANJOS DE PAGAMENTO; TERMO DE CESSAO/ENDOSSO: E O TERMO DE CESSAO/ENDOSSO DE DIREITOS CREDITORIOS QUE IDENTIFICA A CESSAO DOS DIREITOS CREDITORIOS PELOS CEDENTES/ENDOSSANTES A CLASSE, NOS TERMOS DO RESPECTIVO CONTRATO DE CESSAO/ENDOSSO; UNIDADE DE RECEBIVEL: ATIVO FINANCEIRO COMPOSTO POR RECEBIVEIS DE ARRANJO DE PAGAMENTO, INCLUSIVE OS RECEBIVEIS ORIUNDOS DE OPERACOES DE ANTECIPACAO PRE -CONTRATADAS, CONTENDO AS CARACTERISTICAS DEFINIDAS NA CIRCULAR 3952 E/OU QUALQUER OUTRA NORMA QUE VENHA ADITA-LA OU SUBSTITUI-LA; USUARIOS: AS PESSOAS FISICAS OU JURIDICAS QUE UTILIZAM CARTOES PARA A REALIZACAO DE OPERACOES DE PAGAMENTO. V – DA POLITICA DE INVESTIMENTOS 5.1. VISANDO ATINGIR O OBJETIVO PROPOSTO, A CLASSE UNICA DO FUNDO ALOCARA SEUS RECURSOS NA AQUISICAO DE DIREITOS CREDITORIOS ELEGIVEIS E/OU ATIVOS FINANCEIROS, OBSERVADOS OS LIMITES","Agro, Indústria e Comércio",Recebíveis Comerciais,Adquirência,Meios de Pagamento e Cartões,Arranjos de pagamento/adquirência,propor_reclassificacao_documental,alta,,False,Conclusão documental propõe reclassificação; confirmar a materialidade do lastro antes de Aprovar e aplicar.,"revisão documental assistida de 63 páginas; definição, política de investimento, elegibilidade e lastro",A proposta deriva da definição ou política de investimento; a composição efetiva da carteira pode variar dentro dos limites do regulamento.
top20_documental_concluido_periodos_2023_2026,"10, 14, 18",40750266000176,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MT I RECEIVABLES RESPONSABILIDADE LIMITADA,1045050,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=40750266000176,data/raw/industry_top20_taxonomy/40750266000176/1045050_regulamento.pdf,p. 3,p. 14: CNPJ NO 40.750.266/0001 -76 BTG PACTUAL SAC: 0800 772 28 27 - OUVIDORIA: 0800 722 00 48 - BTGPACTUAL.COM 7 4.18 E VEDADA QUALQUER FORMA DE ANTECIPACAO DE RECURSOS AS CEDENTE,"AVEIS AS MANIFESTACOES DE VONTADE DOS COTISTAS; (VI) REMUNERACAO DOS PRESTADORES DE SERVICOS; (VII) POLITICA DE INVESTIMENTO E COMPOSICAO E DIVERSIFICACAO DA CARTEIRA; (VIII) EVENTOS DE AVALIACAO, EVENTOS DE LIQUIDACAO E LIQUIDACAO ANTECIPADA DA CLASSE; (IX) ORIGEM DOS DIREITOS CREDITORIOS; (X) CRITERIOS DE ELEGIBILIDADE; (XI) CUSTOS REFERENTES A DEFESA DOS INTERESSES DE CADA CLASSE DE COTAS; E (XII) FATORES DE RISCO. CAPITULO 2 – RESPONSABILIDADE DOS PRESTADORES DE SERVICOS ESSENCIAIS E DEMAIS PRESTADORES DE SERVICOS DO FUNDO 2.1 OS PRESTADORES DE SERVICOS ESSENCIAIS E DEMAIS PRESTADORES DE SERVICOS DO FUNDO RESPONDEM PERANTE A CVM, NAS SUAS RESPECTIVAS ESFERAS DE ATUACAO, POR SEUS PROPRIOS ATOS E OMISSOES CONTRARIOS A LEI, AO REGULAMENTO OU A REGULAMENTACAO VIGENTE, SEM PREJUIZO DO EXERCICIO DO DEVER DE FIS",Financeiro,Crédito Pessoal,N/D,Multissetorial / Outros,Multicarteira outros,manter_classificacao_oficial,media,,False,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual.,"revisão documental assistida de 53 páginas; definição, política de investimento, elegibilidade e lastro",A cláusula disponível não individualiza o lastro; a conclusão mantém a classificação oficial.
top20_documental_concluido_periodos_2023_2026,10,35818864000108,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NUTRIEN I,557986,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=35818864000108,data/raw/industry_top20_taxonomy/35818864000108/557986_regulamento.pdf,p. 8 — política/definição do lastro,"p. 15: CNPJ SOB O NO 20.043.909/0001-34. “GRUPO ECONOMICO” EM RELACAO A QUALQUER PESSOA, O GRUPO FORMADO POR SEU CONTROLADOR, SOCEDADES CONTROLADAS E DEMAIS SOCIEDADES CONSIDERADAS COMO TAIS, CONFORME INFORMADOS PREVIAMENTE PELAS ORIGINADOR","ROMESSA DE CESSAO E AQUISICAO DE DIREITOS CREDITORIOS E OUTRAS AVENCAS, VALIDO E VINCULANTE NOS TERMOS DA LEGISLACAO E REGULAMENTACAO APLICAVEIS, QUE VENHA A FORMALIZAR A VENDA DE DIREITOS CREDITORIOS AO FUNDO, A SER CELEBRADO ENTRE O FUNDO, REPRESENTADO PELA ADMINISTRADORA, E AS ORIGINADORAS E, NA QUALIDADE DE INTERVENIENTES ANUENTES, A GESTORA E O CUSTODIANTE. “CONTRATO DE COBRANCA EXTRAJUDICIAL” O “ CONTRATO DE PRESTACAO DE SERVICOS DE COBRANCA DE DIREITOS CREDITORIOS E OUTRAS AVENCAS ”, VALIDO E VINCULANTE NOS TERMOS DA LEGISLACAO E REGULAMENTACAO APLICAVEIS, A SER CELEBRADO ENTRE O FUNDO E CADA AGENTE DE COBRANCA EXTRAJUDICIAL, COM INTERVENIENCIA DO CUSTODIANTE. “CONTRATO DE COBRANCA JUDICIAL” O INSTRUMENTO PARTICULAR DE CONTRATO DE PRESTACAO DE SERVICOS DE COBRANCA JUDICIAL, VALIDO E VINCULAN TE NOS TERMOS DA LEGISLACAO E REGULAMENTACAO APLICAVEIS, A SER CELEBRADO ENTRE O FUNDO E O AGENTE DE COBRANCA JUDICIAL. “CONTRATO DE DISTRIBUICAO” O","Agro, Indústria e Comércio",Recebíveis Comerciais,Comercial,Crédito PJ,Recebíveis comerciais/multissetorial,manter_classificacao_oficial,alta,,False,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual.,"revisão documental assistida de 120 páginas; definição, política de investimento, elegibilidade e lastro",A proposta deriva da definição ou política de investimento; a composição efetiva da carteira pode variar dentro dos limites do regulamento.
top20_documental_concluido_periodos_2023_2026,13,15254301000119,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS IV ENERGISA CENTRO OESTE,790499,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=15254301000119,data/raw/industry_top20_taxonomy/15254301000119/790499_regulamento.pdf,p. 56 — política/definição do lastro,"p. 12: CEDENTE. FGC: E O FUNDO GARANTIDOR DE CREDITOS. FIDC: SIGNIFICA O FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS IV ENERGISA CENTRO OESTE, INSCRITO NO CNPJ SOB O NO 15.254.301/0001-19. GESTOR: E A CAIXA ECONOMICA FEDERAL , INSTITUICAO","DE ORIGINACAO ATE A INTEGRAL LIQUIDACAO DAS OBRIGACOES DA CLASSE E DO FIDC, OBSERVADAS AS CONDICOES PREVISTAS NAS CLAUSULAS II E III DO CONTRATO DE CESSAO. PARAGRAFO PRIMEIRO. OS DIREITOS CREDITORIOS SERAO ORIGINADOS NOS TERMOS DOS CONTRATOS DE DISTRIBUICAO DE ENERGIA ELETRICA EXISTENTES E QUE VENHAM A EXISTIR ENTRE AS CEDENTES E OS CONSUMIDORES, E PERIODICAMENTE FORMALIZADOS POR MEIO DE FATURAS DE ENERGIA. PARAGRAFO SEGUNDO. A CLASSE ADQUIRIRA DE CADA UMA DAS CEDENTES, NA DATA DE AQUISICAO, DIREITOS CREDITORIOS EM VALOR CORRESPONDENTE AO MONTANTE CAPTADO PELA CLASSE COM A DISTRIBUICAO DA RESPECTIVA SERIE DE COTAS SENIORES, MULTIPLICADO PELO PERCENTUAL DE CESSAO DE CADA CEDENTE, OBSERVADO O DISPOSTO NO CONTRATO DE CESSAO. PARAGRAFO TERCEIRO. PARA TODAS AS CESSOES DE DIREITOS CREDITORIOS","Agro, Indústria e Comércio",Infraestrutura,Serviços,Infra/Energia,Energia/infra,manter_classificacao_oficial,alta,,False,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual.,"revisão documental assistida de 120 páginas; definição, política de investimento, elegibilidade e lastro",A proposta deriva da definição ou política de investimento; a composição efetiva da carteira pode variar dentro dos limites do regulamento.
top20_documental_concluido_periodos_2023_2026,20,29292312000106,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS NPL II,929790,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=29292312000106,data/raw/industry_top20_taxonomy/29292312000106/929790_regulamento.pdf,p. 2 — política/definição do lastro,p. 41: CEDENTE PARA REGULAR AS CONDICOES DE UMA OU MAIS CESSOES FUTURAS DE DIREITOS CREDITORIOS. CMN: CONSELHO MONETARIO NACIONAL. CNPJ/MF: CADASTRO NACIONAL DA PESSOA JURIDICA DO MINISTERIO DA FAZENDA. CONSULTORA E,"DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS NPL II”, DORAVANTE DESIGNADO SIMPLESMENTE “FUNDO”, CONSTITUIDO COM UMA CLASSE E SUBCLASSE UNICA DE COTAS, TEM POR OBJETO A AQUISICAO DE DIREITOS CREDITORIOS, CONFORME DEFINICAO CONSTANTE DO ANEXO I, E TITULOS REPRESENTATIVOS DE CREDITOS PERFORMADOS OU NAO, VENCIDOS, PENDENTES DE PAGAMENTO, ORIGINADOS DE OPERACOES QUE INCLUEM MAS NAO SE LIMITAM A FINANCEIRAS, DE EMPRESTIMOS EM GERAL, DE HIPOTECAS, DE ARRENDAMENTO MERCANTIL, COMERCIAIS, IMOBILIARIAS, INDUSTRIAIS OU DE PRESTACAO DE SERVICOS, DE TITULOS DE PRECATORIO DEVIDOS PELAS FAZENDAS PUBLICAS, INCLUINDO REQUISICOES DE PEQUENO VALOR (RPV), QUE ATENDAM AOS CRITERIOS DE ELEGIBILIDADE E AS CONDICOES DE CESSAO PREVISTAS RESPECTIVAMENTE NAS CLAUSULAS 5 E 6 ABAIXO. 2. FORMA DE CONSTITUICAO 2.1. O FUNDO E CONSTITUIDO SOB A FORMA D",Outros,Recuperação,N/D,Judicial/Precatórios/NPL,Não padronizado/NPL,propor_reclassificacao_documental,alta,,False,Conclusão documental propõe reclassificação; confirmar a materialidade do lastro antes de Aprovar e aplicar.,"revisão documental assistida de 59 páginas; definição, política de investimento, elegibilidade e lastro",A proposta deriva da definição ou política de investimento; a composição efetiva da carteira pode variar dentro dos limites do regulamento.
top20_documental_concluido_periodos_2023_2026,"4, 5, 10, 8",12428086000137,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS MULTISSETORIAL BS NP,1138775,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=12428086000137,data/raw/industry_top20_taxonomy/12428086000137/1138775_regulamento.pdf,p. 70 — política/definição do lastro,N/D — cedente/originador nominal não identificado no regulamento disponível.,"O PAGAMENTO PELO ACEITANTE, NO CASO DA DUPL ICATA DIGITAL, SAO FEITOS POR BOLETO BANCARIO. DESSA FORMA, O FUNDO PODERA ENCONTRAR DIFICULDADES PARA REALIZAR A EXECUCAO JUDICIAL DOS DIREITOS CREDITORIOS REPRESENTADOS POR DUPLICATAS DIGITAIS. 4CB475AF-2E14-457E-B966-D5E3A2BC507A",Fomento Mercantil,Fomento Mercantil,Factoring,Crédito PJ,Recebíveis comerciais/multissetorial,manter_classificacao_oficial,alta,,False,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual.,"revisão documental assistida de 80 páginas; definição, política de investimento, elegibilidade e lastro",A proposta deriva da definição ou política de investimento; a composição efetiva da carteira pode variar dentro dos limites do regulamento.
top20_documental_concluido_periodos_2023_2026,"1, 2, 5, 4",28169275000172,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PAGSEGURO I,1149521,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=28169275000172,data/raw/industry_top20_taxonomy/28169275000172/1149521_regulamento.pdf,p. 83 — política/definição do lastro,p. 16: CNPJ/MF OU CPF/MF DO CEDENTE,"PDV PONTOS DE VENDA OU EQUIPAMENTO COM TECNOLOGIA SEMELHANTE) E/OU SOFTWARE DE PROCESSAMENTO DE INFORMACOES, QUE SE CONECTE A REDE DO SISTEMA PAGSEGURO, E QUE REALIZE A CAPTURA DE TRANSACOES DE PAGAMENTO, ENTRE OUTRAS FUNCOES; (B) AS LIGACOES TELEFONICAS E/OU OS E-MAILS, CONFORME APLICAVEL, DOS ESTABELECIMENTOS CREDENCIADOS PARA AS CREDENCIADORAS, COM OBJETIVO DE SOLICITAR A ANTECIPACAO DOS VALORES REFERENTES AS TRANSACOES DE PAGAMENTO; (C) RELATORIOS GERADOS PELAS BANDEIRAS E/OU PELAS CREDENCIADORAS QUE CONTENHAM A DESCRICAO DOS DIREITOS CREDITORIOS CEDIDOS; (D) OUTROS DOCUMENTOS, ADICIONAIS AOS DOCUMENTOS COMPROBATORIOS, QUE PODERAO SER AUXILIARES EM DISCUSSOES ACERCA DA EXISTENCIA, VERACIDADE, CONTEUDO E/OU DA EXEQUIBILIDADE DOS DIREITOS CREDITORIOS CEDIDOS, CONFORME O CASO; E (E) OS EXTRATOS EMITIDOS POR ENTIDADE REGISTRADORA",Financeiro,Adquirência,Adquirência,Meios de Pagamento e Cartões,Arranjos de pagamento/adquirência,propor_reclassificacao_documental,alta,,False,Pré-classificação analítica de adquirência; a decisão permanece pendente de revisão manual.,"revisão documental assistida de 98 páginas; definição, política de investimento, elegibilidade e lastro",A proposta deriva da definição ou política de investimento; a composição efetiva da carteira pode variar dentro dos limites do regulamento.
top20_documental_concluido_periodos_2023_2026,"6, 9, 5, 6",32527650000186,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PICPAY I,1203914,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=32527650000186,data/raw/industry_top20_taxonomy/32527650000186/1203914_regulamento.pdf,p. 13 — política/definição do lastro,N/D — cedente/originador nominal não identificado no regulamento disponível.,O regulamento abrange créditos de lojistas e subcredenciadores em arranjos de pagamento e créditos de usuários decorrentes de operações de cash-in.,"Agro, Indústria e Comércio",Recebíveis Comerciais,N/D,Meios de Pagamento e Cartões,Arranjos de pagamento/adquirência,propor_reclassificacao_documental,media,,False,Conclusão documental propõe Recebíveis Comerciais; confirmar o peso das famílias de pagamento.,"revisão documental assistida de 56 páginas; definição, política de investimento, elegibilidade e lastro",O lastro combina créditos de lojistas e créditos de usuários de cash-in.
