review_id,cnpj_fundo,fundo,participant_type,tipo_participante,razao_social,nome_fantasia,cnpj_participante,grupo_economico,setor,segmento,status_revisao,ativo_curadoria,periodo_prioritario,review_event_count,last_review_at_utc,last_review_field,last_review_source,score_confianca_final,score_confianca,n_evidencias,metodo_extracao,documento_origem,pagina,source_cache,evidencia,fonte_nome,fonte_cnpj,notas,setor_auto,segmento_auto,cnpj_raiz,cnae_fiscal,cnae_descricao,cnae_secao,natureza_juridica,porte,situacao_cadastral,data_inicio_atividade,uf_participante,municipio_participante,registry_provider,registry_source_url,registry_fetched_at_utc,fonte_setor,candidate_status,relation_strength,relation_cue,exclusion_reason,fund_name_final,administrador,gestor,custodiante,first_offer_year,emission_cohort,emitted_2024,emitted_2025,volume_2024_brl,volume_2025_brl,volume_2026_brl,valid_volume_2024_brl,valid_volume_2025_brl,valid_volume_2026_brl,pl_atual_brl,has_regulatory_matrix,latest_regulamento_date,competencia,admin_nome,gestor_nome,custodiante_nome,segmento_principal,pl,carteira_dc,cotistas,cnpj_cedente,cedent_name_document,cedent_name,cedent_key,current_pl_brl,issuance_2024_2026_brl,confidence,fractional_current_pl_brl,fractional_issuance_brl
5cb9edd39ca79e29,65836995000170,DAYCOVAL D410 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,cedente_originador,cedente/originador,CP COMERCIAL S/A,CPS LOG,08888040000123,,Comércio e reparação de veículos,Comércio por atacado de pneumáticos e câmaras-de-ar,pendente,True,2025-2026 YTD,0,,,,0.93,0.93,1,role_cnpj_page_context_v2,1182214_regulamento_regulamento_1182214_2026-05-07_2026-05-07.pdf,21.0,data/industry_study/document_text_cache/doc-0079/60f5f53e7783dfc1.json.gz,"0. “Grupo Econômico” Significa, com relação a qualquer das partes, seus coordenadores, controladores, controladas, coligadas, sociedades sob controle comum, subsidiárias, filiais e afiliadas, onde quer que estejam localizados. “Grupo Econômico das Cedentes” Significa, as seguintes pessoas físicas e jurídicas: O Humberto Gabriel Cantu, as Cedentes, a CANSPE Participações S.A. (CNPJ:40.374.430/0001-98), a CP Comercial (CNPJ: 08.888.040/0001-23), N.E.O.S.P.E Empreendimentos e Participações S/A (CNPJ: 27.390.705/0001-1",cnpj_registry,extracao_automatica,,Comércio e reparação de veículos,Comércio por atacado de pneumáticos e câmaras-de-ar,8888040.0,4530702.0,Comércio por atacado de pneumáticos e câmaras-de-ar,G,Sociedade Anônima Fechada,DEMAIS,2.0,2007-06-08,SC,ITAJAI,BrasilAPI/CNPJ,https://brasilapi.com.br/api/cnpj/v1/08888040000123,2026-07-10T01:34:04+00:00,cnpj_registry,accepted,strong,role_definition_before_cnpj,,DAYCOVAL D410 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,BANCO DAYCOVAL S.A.,ANGÁ ADMINISTRAÇÃO DE RECURSOS LTDA.,BANCO DAYCOVAL S.A.,2026.0,2026YTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0,,1,2026-05-11,2026-05,BANCO DAYCOVAL S.A.,ANGÁ ADMINISTRAÇÃO DE RECURSOS LTDA.,BANCO DAYCOVAL S.A.,Financeiro,151592966.16,109497999.51,3.0,08888040000123,CPS LOG,CPS LOG,08888040000123,151592966.16,200000000.0,0.93,50530988.72,66666666.666666664
dffceffd936d1b67,24506071000129,VIA CAPITAL ARTEMUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,cedente_originador,cedente/originador,CELCOIN SOCIEDADE DE CREDITO DIRETO S.A,VIA CAPITAL SCD,48632754000190,,"Atividades financeiras, seguros e serviços relacionados",Outras instituições de intermediação não-monetária não especificadas anteriormente,pendente,True,2025-2026 YTD,0,,,,0.93,0.93,1,role_cnpj_page_context_v2,1056847_regulamento_regulamento_1056847_2025-11-25_2025-11-25.pdf,67.0,data/industry_study/document_text_cache/doc-0030/53d0cb54188f8dc7.json.gz,"67 Custodiante não sejam partes relacionadas ao originador ou cedente; e (iii) os direitos creditórios forem originados ou cedidos pela Via Capital Sociedade de Crédito Direto, inscrita no CNPJ sob o nº 48.632.754/0001-90. 5.7. Serão envidados esforços pelo Cogestor para adquirir Ativos Financeiros cujos vencimentos propiciem à Carteira classificação de investimento de “longo prazo”, para fins de tributação dos Cotistas. Todavia, a Carteira poderá apresentar variação no",cnpj_registry,extracao_automatica,,"Atividades financeiras, seguros e serviços relacionados",Outras instituições de intermediação não-monetária não especificadas anteriormente,48632754.0,6438799.0,Outras instituições de intermediação não-monetária não especificadas anteriormente,K,Sociedade Anônima Fechada,DEMAIS,2.0,2022-11-16,SP,BARUERI,BrasilAPI/CNPJ,https://brasilapi.com.br/api/cnpj/v1/48632754000190,2026-07-10T01:33:15+00:00,cnpj_registry,accepted,strong,credit_transfer_link,,VIA CAPITAL ARTEMUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,SOLIS INVESTIMENTOS S A,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,2024.0,2024FY,1.0,1.0,203500007.94,200000000.0,0.0,203500007.94,250000000.0,0.0,321762145.1,1,2025-11-25,2026-05,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,SOLIS INVESTIMENTOS S A,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,Comercial,312483280.17,160887874.27,90.0,48632754000190,VIA CAPITAL SCD,VIA CAPITAL SCD,48632754000190,312483280.17,453500007.94,0.93,312483280.17,453500007.94
a6f7248dcb00dcbd,35138000000137,CONTAÍ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,cedente_originador,cedente/originador,BMP SOCIEDADE DE CREDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE LTDA,BMP,11581339000145,,"Atividades financeiras, seguros e serviços relacionados",Sociedades de crédito ao microempreendedor,pendente,True,2025-2026 YTD,0,,,,0.93,0.93,1,role_cnpj_page_context_v2,221893_regulamento_regulamento_221893_2021-10-01_2021-10-01.pdf,73.0,data/industry_study/document_text_cache/doc-0085/e45cef15033143a5.json.gz,"73 “Endossante” A Money Plus Sociedade de Crédito ao Microempreendedor e à Empresa de Pequeno Porte Ltda., instituição financeira, inscrita no CNPJ sob n° 11.581.339/0001-45, com sede na cidade de São Paulo, Estado de São Paulo, na Av. Paulista, 1765, 1º Andar, cj. 12 e outras instituições financeiras identificadas nas CCB como beneficiárias originárias das respectivas CCB, nos termos da Lei n.º 10.931, de 2 de agosto de 200",cnpj_registry,extracao_automatica,,"Atividades financeiras, seguros e serviços relacionados",Sociedades de crédito ao microempreendedor,11581339.0,6437900.0,Sociedades de crédito ao microempreendedor,K,Sociedade Empresária Limitada,DEMAIS,2.0,2010-02-12,SP,SAO PAULO,BrasilAPI/CNPJ,https://brasilapi.com.br/api/cnpj/v1/11581339000145,2026-07-10T01:33:15+00:00,cnpj_registry,accepted,strong,role_definition_before_cnpj,,CONTAÍ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,ARTESANAL FINANCEIRO LTDA,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,2024.0,2024FY,1.0,1.0,15000000.0,12000000.0,0.0,15000000.0,12000000.0,15000000.09,62171461.28,1,2026-05-08,2026-05,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,ARTESANAL FINANCEIRO LTDA,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,Financeiro,62271914.29,60768634.61,7.0,11581339000145,BMP,BMP,11581339000145,62271914.29,42000000.09,0.93,62271914.29,42000000.09
efcc6f3dd8586709,65924624000140,DIFAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,cedente_originador,cedente/originador,GRUPO CASAS BAHIA S.A.,,33041260065290,,Comércio e reparação de veículos,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,pendente,True,2025-2026 YTD,0,,,,0.93,0.93,1,role_cnpj_page_context_v2,1147631_regulamento_regulamento_1147631_2026-03-25_2026-03-25.pdf,4.0,data/industry_study/document_text_cache/doc-0079/4d7ad09f0fc3e28f.json.gz,"o de São Paulo, na Praça Antonio Prado, 48, 7º andar, Centro, CEP 01010-901. “BACEN” significa o Banco Central do Brasil. “Boletim de Subscrição” significa o documento que formaliza a subscrição de Cotas de emissão das Subclasses pelos Cotistas. “Cedente” GRUPO CASAS BAHIA S.A. , sociedade por ações com registro de companhia aberta perante a CVM, na categoria “A”, inscrita no CNPJ sob o nº 33.041.260/0652-90, com sede na cidade de São Paulo, estado de São Paulo, na Avenida das Nações Unidas, 12.995, 2º a 5º andares",cnpj_registry,extracao_automatica,,Comércio e reparação de veículos,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,33041260.0,4753900.0,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,G,Sociedade Anônima Aberta,DEMAIS,2.0,2008-08-07,SP,SAO PAULO,BrasilAPI/CNPJ,https://brasilapi.com.br/api/cnpj/v1/33041260065290,2026-07-10T01:34:09+00:00,cnpj_registry,accepted,strong,role_definition_before_cnpj,,DIFAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,JIVE INVESTMENTS GESTÃO DE RECURSOS E CONSULTORIA S.A.,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,2026.0,2026YTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220000000.0,176203052.81,1,2026-04-15,2026-05,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,JIVE INVESTMENTS GESTÃO DE RECURSOS E CONSULTORIA S.A.,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,Financeiro,179148475.03,179521116.99,4.0,33041260065290,GRUPO CASAS BAHIA S.A.,GRUPO CASAS BAHIA S.A.,33041260065290,179148475.03,220000000.0,0.93,179148475.03,220000000.0
81aaf8f970caa892,26380651000148,SF4 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS- RESPONSABILIDADE LIMITADA,cedente_originador,cedente/originador,BMP SOCIEDADE DE CREDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE LTDA,BMP,11581339000145,,"Atividades financeiras, seguros e serviços relacionados",Sociedades de crédito ao microempreendedor,pendente,True,2025-2026 YTD,0,,,,0.93,0.93,1,role_cnpj_page_context_v2,951332_regulamento_regulamento_951332_2025-07-23_2025-07-23.pdf,64.0,data/industry_study/document_text_cache/doc-0001/95de23ed13b811c9.json.gz,"(i) Até 4% (quatro) por cento do Patrimônio Líquido do Fundo poderá ser representado por Direitos Creditórios de um mesmo Sacado; (ii) Até 5% (cinco) por cento do Patrimônio Líquido do Fundo poderá ser representado por Direitos Creditórios de um mesmo Cedente e/ou Grupo Econômico não se aplicando esse limite para CCB´s emitidas e cedidas pela BMP SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE, CNPJ n° 11.581.339/0001-45, e a SF3 S/A Crédito Financiamento Investimento, CNPJ nº 05.503.849/0001",cnpj_registry,extracao_automatica,,"Atividades financeiras, seguros e serviços relacionados",Sociedades de crédito ao microempreendedor,11581339.0,6437900.0,Sociedades de crédito ao microempreendedor,K,Sociedade Empresária Limitada,DEMAIS,2.0,2010-02-12,SP,SAO PAULO,BrasilAPI/CNPJ,https://brasilapi.com.br/api/cnpj/v1/11581339000145,2026-07-10T01:33:15+00:00,cnpj_registry,accepted,strong,credit_transfer_link,,SF4 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS- RESPONSABILIDADE LIMITADA,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,TERCON INVESTIMENTOS LTDA,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,2024.0,2024FY,1.0,1.0,5000000.0,12000000.01,0.0,5000000.0,12000000.01,0.0,0.0,1,2025-07-23,2026-05,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,TERCON INVESTIMENTOS S.A.,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,,0.0,0.0,0.0,11581339000145,BMP,BMP,11581339000145,0.0,17000000.009999998,0.93,0.0,8500000.004999999
9ea198b532313035,65839682000176,FUNDO DE INVESTIMENTOS EM DIREITOS CREDITORIOS PICPAY FGTS II DE RESPONSABILIDADE LIMITADA,cedente_originador,cedente/originador,PICPAY INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,LIGA INVEST,07138049000154,,"Atividades financeiras, seguros e serviços relacionados",Distribuidoras de títulos e valores mobiliários,pendente,True,2025-2026 YTD,0,,,,0.9,0.9,1,role_cnpj_page_context_v2,1181004_regulamento_regulamento_1181004_2026-04-27_2026-04-27.pdf,3.0,data/industry_study/document_text_cache/doc-0079/e5e6a7bc541314f6.json.gz,"ios; e (c)da PICPAY INVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA., sociedade limitada, com sede na cidade de São Paulo, estado de São Paulo, na Rua Porto União, 295, 3º andar, sala 31, Brooklin Paulista, CEP 04.568.020, inscrita no CNPJ sob o nº 07.138.049/0001-54, na qualidade de originadores dos Direitos Creditórios (conforme definido no Regulamento) e como agente de cobrança dos Direitos Creditórios, conforme aplicável e previsto no Regulamento; 5.aprovar a contratação da CLASSIFICAÇÃO DE RISCO LTD",cnpj_registry,extracao_automatica,,"Atividades financeiras, seguros e serviços relacionados",Distribuidoras de títulos e valores mobiliários,7138049.0,6612602.0,Distribuidoras de títulos e valores mobiliários,K,Sociedade Empresária Limitada,DEMAIS,2.0,2004-12-14,SP,SAO PAULO,BrasilAPI/CNPJ,https://brasilapi.com.br/api/cnpj/v1/07138049000154,2026-07-10T01:34:56+00:00,cnpj_registry,accepted,explicit,role_after_cnpj_qualifier,,FUNDO DE INVESTIMENTOS EM DIREITOS CREDITORIOS PICPAY FGTS II DE RESPONSABILIDADE LIMITADA,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,GENIAL GESTÃO LTDA.,BANCO GENIAL S.A.,2026.0,2026YTD,0.0,0.0,0.0,0.0,1250000000.0,0.0,0.0,1250000000.0,,1,2026-05-20,2026-05,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,GENIAL GESTÃO LTDA.,BANCO GENIAL S.A.,Financeiro,1394560395.63,1385571747.87,26.0,07138049000154,LIGA INVEST,LIGA INVEST,07138049000154,1394560395.63,1250000000.0,0.9,697280197.815,625000000.0
6ad12cbc634df032,42813981000136,METALFRIO SOLUTIONS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,cedente_originador,cedente/originador,Cedentes METALFRIO Solutions S.A,,04821041000108,,,,pendente,True,2025-2026 YTD,0,,,,0.84,0.84,1,role_cnpj_page_context_v2,919266_regulamento_regulamento_919266_2025-05-29_2025-05-29.pdf,46.0,data/industry_study/document_text_cache/doc-0003/8d797a9eaedfddba.json.gz,"48 Cedentes METALFRIO Solutions S.A, inscrita no CNPJ sob o nº 04.821.041/0001 -08, incluindo subsidiárias e empresas de seu grupo econômico. Classe Classe única de Cotas, constituída sob a forma de condomínio fechado, conforme regras específicas dispostas neste Regulamento. CMN O Conselho Monetário Nacional. Condições de Cessão As co",extracao_automatica,extracao_automatica,,,,,,,,,,,,,,,,,,accepted,contextual,role_proximity_before_cnpj,,METALFRIO SOLUTIONS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,WNT CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,WNT GESTORA DE RECURSOS LTDA,WNT CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,2024.0,2024FY,1.0,1.0,75000000.03,40000000.0,0.0,75000000.03,40000000.0,0.0,52225779.93,1,2025-05-29,2026-05,WNT CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,WNT GESTORA DE RECURSOS LTDA,WNT CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,Industrial,43446011.65,43316527.69,1.0,04821041000108,Cedentes METALFRIO Solutions S.A,Cedentes METALFRIO Solutions S.A,04821041000108,43446011.65,115000000.03,0.84,43446011.65,115000000.03
d7db79fe3fdb094c,64655872000170,CONECTEPAG ELETROBIDU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,cedente_originador,cedente/originador,QI TECH LTDA.,QI TECH,30620610000159,,Informação e comunicação,Desenvolvimento e licenciamento de programas de computador customizáveis,pendente,True,2025-2026 YTD,0,,,,0.84,0.84,1,role_cnpj_page_context_v2,1103012_regulamento_regulamento_1103012_2026-02-05_2026-02-05.pdf,9.0,data/industry_study/document_text_cache/doc-0078/6f751bf5e25dbda7.json.gz,"” Contrato firmado entre o Fundo, representado pela Gestora, e o Agente de Cobrança, no qual serão estabelecidos os termos e condições para a cobrança de Direitos Creditórios vencidos e não pagos. “Contrato de Conta Vinculada” Contrato firmado entre a Cedente, o Fundo, a Qi Tech Ltda., inscrita no CNPJ sob o nº 30.620.610/0001-59, e a Gestora, no qual serão estabelecidos os termos de movimentação da Conta Vinculada.",cnpj_registry,extracao_automatica,,Informação e comunicação,Desenvolvimento e licenciamento de programas de computador customizáveis,30620610.0,6202300.0,Desenvolvimento e licenciamento de programas de computador customizáveis,J,Sociedade Empresária Limitada,DEMAIS,2.0,2018-06-05,SP,SAO PAULO,BrasilAPI/CNPJ,https://brasilapi.com.br/api/cnpj/v1/30620610000159,2026-07-10T01:33:37+00:00,cnpj_registry,accepted,contextual,role_proximity_before_cnpj,,CONECTEPAG ELETROBIDU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,BANCO DAYCOVAL S.A.,AUGME CAPITAL GESTÃO DE RECURSOS LTDA.,BANCO DAYCOVAL S.A.,2026.0,2026YTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000000.0,4342511.06,1,2026-03-19,2026-05,BANCO DAYCOVAL S.A.,AUGME CAPITAL GESTÃO DE RECURSOS LTDA.,BANCO DAYCOVAL S.A.,Financeiro,14447639.5,14390097.28,9.0,30620610000159,QI TECH,QI TECH,30620610000159,14447639.5,65000000.0,0.84,14447639.5,65000000.0
c69bacb668fc948d,61669748000176,LAVORO FORNECEDORES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO - RESP LTDA,cedente_originador,cedente/originador,LAVORO AGRO HOLDING S.A.,LAVORO,27490581000143,,"Atividades financeiras, seguros e serviços relacionados",Holdings de instituições não-financeiras,pendente,True,2025-2026 YTD,0,,,,0.84,0.84,1,role_cnpj_page_context_v2,1051149_regulamento_regulamento_1051149_2025-07-07_2025-07-07.pdf,8.0,data/industry_study/document_text_cache/doc-0069/7e1809af7e18abe7.json.gz,"ndar, Centro, inscrita no CNPJ sob o nº 09.346.601/0001-25. “Banco Central” Significa o Banco Central do Brasil. “Carteira” Significa a carteira de investimentos da Classe Única, formada por Direitos Creditórios Elegíveis e Ativos Financeiros. “Cedente(s)” Significa a LAVORO AGRO HOLDING S.A. , inscrita no CNPJ sob o nº 27.490.581/0001 -43 e/ou demais entidades pertencentes ao seu Grupo Econômico, observadas, em todos os casos, as disposições do respectivo Contrato de Cessão e do Anexo Descritivo da Classe Única. “",cnpj_registry,extracao_automatica,,"Atividades financeiras, seguros e serviços relacionados",Holdings de instituições não-financeiras,27490581.0,6462000.0,Holdings de instituições não-financeiras,K,Sociedade Anônima Fechada,DEMAIS,2.0,2017-04-07,PR,PONTA GROSSA,BrasilAPI/CNPJ,https://brasilapi.com.br/api/cnpj/v1/27490581000143,2026-07-10T01:35:03+00:00,cnpj_registry,accepted,contextual,role_proximity_before_cnpj,,LAVORO FORNECEDORES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO - RESP LTDA,OLIVEIRA TRUST DTVM S.A.,FARMTECH GESTÃO DE RECURSOS LTDA.,OLIVEIRA TRUST DTVM S.A.,2025.0,2025FY,0.0,1.0,0.0,730000000.0,0.0,0.0,730000000.0,0.0,68368095.53,1,2026-02-19,2026-05,OLIVEIRA TRUST DTVM S.A.,FARMTECH GESTÃO DE RECURSOS LTDA.,OLIVEIRA TRUST DTVM S.A.,Agronegocio,68966191.17,24794181.6,3.0,27490581000143,LAVORO,LAVORO,27490581000143,68966191.17,730000000.0,0.84,68966191.17,730000000.0
0fdc84999a02e79f,51767969000123,PINHEIROS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS CONSIGNADOS,cedente_originador,cedente/originador,BRB BANCO DE BRASILIA SA,BRB,00000208000100,,"Atividades financeiras, seguros e serviços relacionados","Bancos múltiplos, com carteira comercial",pendente,True,2025-2026 YTD,0,,,,0.84,0.84,1,role_cnpj_page_context_v2,710479_regulamento_regulamento_710479_2024-07-24_2024-07-24.pdf,14.0,data/industry_study/document_text_cache/doc-0097/542c876fb1f895be.json.gz,"14 CEDENTE OU ENDOSSANTE BRB - BANCO DE BRASÍLIA S.A., inscrito no CNPJ sob o nº 00.000.208/0001-00, com sede em Brasília, DF, Centro Empresarial CNC - ST SAUN, Quadra 5, Lote C, Blocos B e C, CEP 70.040-250. CLASSE ÚNICA A classe única de cotas do Fund o, cuja constituição se deu no momento da constituição do Fundo, e cujas características se encontram",cnpj_registry,extracao_automatica,,"Atividades financeiras, seguros e serviços relacionados","Bancos múltiplos, com carteira comercial",208.0,6422100.0,"Bancos múltiplos, com carteira comercial",K,Sociedade de Economia Mista,DEMAIS,2.0,1966-08-04,DF,BRASILIA,BrasilAPI/CNPJ,https://brasilapi.com.br/api/cnpj/v1/00000208000100,2026-07-10T01:34:01+00:00,cnpj_registry,accepted,contextual,role_proximity_before_cnpj,,PINHEIROS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS CONSIGNADOS,BANCO DAYCOVAL S.A.,GUARDIAN CRÉDITO LTDA.,BANCO DAYCOVAL S.A.,2024.0,2024FY,1.0,1.0,1415170811.9,126998375.13,0.0,1415170811.9,126998375.13,0.0,609798765.5,1,2025-05-16,2026-05,BANCO DAYCOVAL S.A.,GUARDIAN CRÉDITO LTDA.,BANCO DAYCOVAL S.A.,Setor publico,580174139.11,575282214.81,4.0,00000208000100,BRB,BRB,00000208000100,580174139.11,1542169187.0300002,0.84,580174139.11,1542169187.0300002
16e975c590482fa8,61631300000163,ORIZ JUS V FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA,cedente_originador,cedente/originador,CONTPETRA CALCULOS JUDICIAIS LTDA,CONTPETRA,36489600000102,,Atividades administrativas e serviços complementares,Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente,pendente,True,2025-2026 YTD,0,,,,0.78,0.78,1,role_definition_page_context_v2,962809_regulamento_regulamento_962809_2025-08-07_2025-08-07.pdf,,data/industry_study/document_text_cache/doc-0012/d9cbb778a024c670.json.gz,"roladas, e demais sociedades consideradas como tais. INVESTIDORES PROFISSIONAIS são os Investidores Profissionais, nos termos do artigo 11 da Resolução CVM 30. ORDEM DE ALOCAÇÃO tem o significado que lhe é atribuído na Cláusula 17.1 do Anexo Descritivo. ORIGINADOR é a Contpetra Calculos Judiciais LTDA , sociedade empresária de responsabilidade limitada, devidamente inscrita no CNPJ/MF sob o nº 36.489.600/0001-02, com sede na Cidade de Salvador, Estado da Bahia, na Rua Doutor Jose Peroba, nº 297, Ed ifício Empresari",cnpj_registry,extracao_automatica,,Atividades administrativas e serviços complementares,Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente,36489600.0,8219999.0,Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente,N,Sociedade Empresária Limitada,MICRO EMPRESA,4.0,2020-02-27,BA,SALVADOR,BrasilAPI/CNPJ,https://brasilapi.com.br/api/cnpj/v1/36489600000102,2026-07-10T01:35:08+00:00,cnpj_registry,accepted,explicit,explicit_role_name_definition,,ORIZ JUS V FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,ORIZ ASSET MANAGEMENT LTDA.,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,2025.0,2025FY,0.0,1.0,0.0,131000000.0,0.0,0.0,131000000.0,0.0,142455414.22,1,2025-08-07,2026-05,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,ORIZ ASSET MANAGEMENT LTDA.,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,Financeiro,146165336.85,141826163.89,12.0,36489600000102,CONTPETRA,CONTPETRA,36489600000102,146165336.85,131000000.0,0.78,146165336.85,131000000.0
ae422d867074cf4b,57377181000197,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS POUPACRED II RESPONSABILIDADE LIMITADA,cedente_originador,cedente/originador,POUPACRED PROCESSAMENTO DE DADOS LTDA,,07899160000163,,"Atividades financeiras, seguros e serviços relacionados",Correspondentes de instituições financeiras,pendente,True,histórico,0,,,,0.78,0.78,1,role_definition_page_context_v2,851829_regulamento_regulamento_851829_2025-02-26_2025-02-26.pdf,24.0,data/industry_study/document_text_cache/doc-0055/46695b779aa0d05d.json.gz,"ovisória nº 2.200-2, de 24 de agosto de 2001 que institui, entre outras providências, a Infra-Estrutura de Chaves Públicas Brasileira ICP-Brasil; Limites de Concentração: são os limites de concentração conforme definidos nos Capítulos V e VI deste Anexo; Originador: é a POUPACRED PROCESSAMENTO DE DADOS LTDA., inscrita no CNPJ/MF sob nº 07.899.160/0001-63, com sede na Rua Desbravador Ceará, 465, Pavimento Terreo, CEP: 19.015-190, Presidente Prudente/SP; Registradora: significa a entidade autorizada pelo BACEN a exer",cnpj_registry,extracao_automatica,,"Atividades financeiras, seguros e serviços relacionados",Correspondentes de instituições financeiras,7899160.0,6619302.0,Correspondentes de instituições financeiras,K,Sociedade Empresária Limitada,DEMAIS,2.0,2006-03-21,SP,PRESIDENTE PRUDENTE,BrasilAPI/CNPJ,https://brasilapi.com.br/api/cnpj/v1/07899160000163,2026-07-10T01:33:22+00:00,cnpj_registry,accepted,explicit,explicit_role_name_definition,,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS POUPACRED II RESPONSABILIDADE LIMITADA,BANCO DAYCOVAL S.A.,CULTINVEST ASSET MANAGEMENT LTDA,BANCO DAYCOVAL S.A.,2024.0,2024FY,1.0,0.0,97000000.0,0.0,0.0,97000000.0,0.0,0.0,1331807.55,1,2025-09-10,2026-05,BANCO DAYCOVAL S.A.,CULTINVEST ASSET MANAGEMENT LTDA,BANCO DAYCOVAL S.A.,,0.0,0.0,0.0,07899160000163,POUPACRED PROCESSAMENTO DE DADOS LTDA,POUPACRED PROCESSAMENTO DE DADOS LTDA,07899160000163,0.0,97000000.0,0.78,0.0,48500000.0
