grupo,fundo,nome_curto,cnpj,data_referencia,documento_id,tipo_documento,categoria_documento,source_file,page,categoria_evidencia,termos_encontrados,trecho,fonte_pagina
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,21/10/2021,228026,Regulamento,regulamento,data/raw/33254370000104/228026_regulamento_regulamento_228026_2021-10-21.pdf,29,preco_economia,"\bmeta de remunera[cç][aã]o\b, \bremunera[cç][aã]o\b","29 (c) a quantidade, a forma de colocação e a Meta de Remuneração Sênior serão definidas no respectivo Suplemento, que será parte integrante deste Regulamento; (d) valor unitário calculado todo Dia Útil, para efeito de definição de seu valor de integralização, amortização ou resgate, observados os critérios no Capítulo 11 deste Regulamento; (e) direito de voto em todas e quaisquer matérias objeto de deliberação nas Assembleias Gerais, sendo que a cada Cota Sênior corresponderá 1 (um) voto; (f) é expressamente ...",228026_regulamento_regulamento_228026_2021-10-21.pdf p.29
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,21/11/2024,787126,Regulamento,regulamento,data/raw/33254370000104/787126_regulamento_regulamento_787126_2024-11-21.pdf,2,preco_economia,\bremunera[cç][aã]o\b,"...ADORES DE SERVIÇOS ESSENCIAIS .......................................................................................... 24 5. RESPONSABILIDADE DOS PRESTADORES DE SERVIÇO ................................................................... 32 6. SUBSTITUIÇÃO E RENÚNCIA DA ADMINISTRADORA E DA GESTORA ......................................... 33 7. CUSTODIANTE, AGENTE DE COBRANÇA E AGENTE DE RECEBIMENTO ....................................... 34 8. REMUNERAÇÃO DOS PRESTADORES DE SERVIÇOS ESSENCIAIS .................................................. 38 9. COTAS ....................................................................................................................................................... 40 10. SUBSCRIÇÃO, INTEGRALIZAÇÃO E VALOR DAS COTAS .................................................................. 44 11. AMORTIZAÇÃO E RESGATE DAS COTAS ........................................",787126_regulamento_regulamento_787126_2024-11-21.pdf p.2
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,21/11/2024,787126,Regulamento,regulamento,data/raw/33254370000104/787126_regulamento_regulamento_787126_2024-11-21.pdf,7,preco_economia,\bDI\b,"...bos de depósito bancário de emissão de Instituições Autorizadas; observado, caso a instituição seja a Mercado Crédito Sociedade de Crédito, Financiamento e Investimento S.A. , até o limite de 10% (dez por cento) do Patrimônio Líquido do Fundo; d) cotas de fundos de investimento que invistam exclusivamente nos Ativos Financeiros mencionados nas alíneas “a)"", “b)” e/ou “c)"" acima; e e) cotas de fundos de investimento em renda fixa ou referenciados DI, incluindo aqueles que sejam administrados e/ou geridos pelo Administrador.",787126_regulamento_regulamento_787126_2024-11-21.pdf p.7
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,21/11/2024,787126,Regulamento,regulamento,data/raw/33254370000104/787126_regulamento_regulamento_787126_2024-11-21.pdf,16,preco_economia,\bremunera[cç][aã]o\b,"...o. Nos termos do artigo 18 da Resolução CVM nº 175 e do artigo 1.368-D, inciso I, do Código Civil, os Cotistas da Classe do Fundo terão sua responsabilidade limitada ao valor por eles subscrito. Na ocorrência de Patrimônio Líquido negativo, deverão ser adotados os procedimentos previstos no Capítulo 17, sendo possível a declaração do regime de insolvência da Classe do Fundo, situação na qual os investidores poderão não receber o principal e/ou a remuneração esperados nos investimentos nas Cotas. 3.1.4 Risco de Descontinuidade: Risco de Maior Materialidade a) Risco de descontinuidade . A política de investimento do Fundo descrita no Capítulo 2 deste Regulamento estabelece que o Fundo deve destinar -se, primordialmente, à aplicação de recursos em Direitos Creditórios. Neste sentido, a continuidade do Fundo pode ser comprometida, independentemente de qualquer expectativa por parte dos Cotistas quanto ...",787126_regulamento_regulamento_787126_2024-11-21.pdf p.16
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,21/11/2024,787126,Regulamento,regulamento,data/raw/33254370000104/787126_regulamento_regulamento_787126_2024-11-21.pdf,23,preco_economia,\bremunera[cç][aã]o\b,"...Seniores. As Cotas Seniores serão amortizadas de acordo com o estabelecido neste Regulamento e nos respectivos Apêndices. No entanto, há eventos que podem ensejar a antecipação do pagamento da amortização, tais como nas hipóteses de liquidação antecipada nos termos do Capítulo 15 deste Regulamento. Nestes casos, os Cotistas terão seu horizonte original de investimento reduzido e poderão não conseg uir reinvestir os recursos recebidos com a mesma remuneração buscada pelo Fundo. j) Riscos à execução dos Direitos Creditórios devido à sua forma de cessão ao Fundo. A transferência de Direitos Creditórios decorrentes de CCBs Veículo ao Fundo pode envolver o registro de tais instrumentos de crédito em entidade registradora autorizada a funcionar pelo Banco Central do Brasil e a transferência de sua titularidade para o Fundo no sistema eletrônico administrado por tal entidade. De acordo com o § 1º, do arti...",787126_regulamento_regulamento_787126_2024-11-21.pdf p.23
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,21/11/2024,787126,Regulamento,regulamento,data/raw/33254370000104/787126_regulamento_regulamento_787126_2024-11-21.pdf,27,preco_economia,\bremunera[cç][aã]o\b,"...à CVM, por meio de sistema eletrônico disponível na rede mundial de computadores, no prazo de 45 (quarenta e cinco) dias após o encerramento do trimestre civ il a que se referirem as informações, evidenciando o requerido no artigo 27, V, do Anexo Normativo II da Resolução CVM nº 175; p) divulgar todas as informações exigidas pela regulamentação pertinente e por este Regulamento; q) monitorar, nos termos previstos n este Regulamento, a Reserva de Remuneração Sênior;",787126_regulamento_regulamento_787126_2024-11-21.pdf p.27
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,26/04/2023,451354,Regulamento,regulamento,data/raw/33254370000104/451354_regulamento_regulamento_451354_2023-04-26.pdf,2,preco_economia,\bremunera[cç][aã]o\b,"2 Índice 1. FORMA DE CONSTITUIÇÃO E PRAZO DE DURAÇÃO 3 2. POLÍTICA DE INVESTIMENTO E COMPOSIÇÃO DA CARTEIRA 4 3. CRITÉRIOS DE ELEGIBILIDADE E CONDIÇÕES DE CESSÃO 7 4. FATORES DE RISCO 9 5. ADMINISTRADORA 22 6. OBRIGAÇÕES, VEDAÇÕES E RESPONSABILIDADES DA ADMINISTRADORA 22 7. REMUNERAÇÃO DA ADMINISTRADORA 25 8. SUBSTITUIÇÃO E RENÚNCIA DA ADMINISTRADORA 26 9. GESTORA, DISTRIBUIDOR, CUSTODIANTE E AGENTE DE COBRANÇA 27 10. COTAS 34 11. SUBSCRIÇÃO, INTEGRALIZAÇÃO E VALOR DAS COTAS 39 12. AMORTIZAÇÃO E RESGATE DAS COTAS 42 13. ORDEM DE ALOCAÇÃO DOS RECURSOS 46 14. METODOLOGIA DE AVALIAÇÃO DOS ATIVOS DO FUNDO 48 15. EVENTOS DE AVALIAÇÃO 48 16. EVENTOS DE LIQUIDAÇÃO ANTECIPADA E LIQUIDAÇÃO DO FUNDO 50 17. DESPESAS E ENCARGOS DO FUNDO 5...",451354_regulamento_regulamento_451354_2023-04-26.pdf p.2
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,26/04/2023,451354,Regulamento,regulamento,data/raw/33254370000104/451354_regulamento_regulamento_451354_2023-04-26.pdf,6,preco_economia,\bDI\b,"...de depósito bancário de emissão de Instituições Autorizadas; observado caso a instituição seja a Mercado Crédito Sociedade de Crédito, Financiamento e Investimento S.A. o montante estará limitado a 10% (dez por cento) do Patrimônio Líquido do Fundo; d) cotas de fundos de investimento que invistam exclusivamente nos Ativos Financeiros mencionados nas alíneas a), b) e/ou c) acima; e e) cotas de fundos de investimento em renda fixa ou referenciados DI, inclusive administrados e/ou geridos pelo Administrador. 2.11 A Gestora envidará seus melhores esforços para adquirir Ativos Financeiros cujos vencimentos propiciem à Carteira classificação de investimento de “longo prazo”, para fins de tributação dos Cotistas. Entretanto, não há garantia de que o Fundo terá o tratamento tributário aplicável aos fundos de longo prazo, de forma que a Gestora não assume qualquer compromisso nesse sentido. 2.12 A ...",451354_regulamento_regulamento_451354_2023-04-26.pdf p.6
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,26/04/2023,451354,Regulamento,regulamento,data/raw/33254370000104/451354_regulamento_regulamento_451354_2023-04-26.pdf,21,preco_economia,\bremunera[cç][aã]o\b,"...iores . As Cota s Seniores serão amortizadas de acordo com o estabelecido neste Regulamento e nos respectivos Suplementos. No entanto, há eventos que podem ensejar a antecipação do pagamento da amortização, tais como nas hipóteses de liquidação antecipada nos termos do Capítulo 16 deste Regulamento. Nestes casos, os Cotistas terão seu horizonte original de investimento reduzido e poderão não conseguir reinvestir os recursos recebidos com a mesma remuneração buscada pelo Fundo. (m) Riscos à execução dos Direitos Creditórios de vido à sua forma de cessão ao Fundo. A transferência de Direitos Creditórios decorrentes de CCBs Veículo ao Fundo pode envolver o registro de tais instrumentos de crédito em entidade registradora autorizada a funcionar pelo Banco Central do Brasil e a transferência de sua titularidade para o Fundo no sistema eletrônico administrado por tal entidade. De acordo com o § 1º do art...",451354_regulamento_regulamento_451354_2023-04-26.pdf p.21
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,26/04/2023,451354,Regulamento,regulamento,data/raw/33254370000104/451354_regulamento_regulamento_451354_2023-04-26.pdf,25,preco_economia,\bremunera[cç][aã]o\b,"25 6.5 É vedado à Administradora, em nome do Fundo, além do disposto no artigo 36 da Instrução CVM nº 356/01 e no presente Regulamento: (a) criar qualquer ônus ou gravame, seja de que tipo ou natureza for, sobre os Direitos Creditórios Adquiridos e os Ativos Financeiros integrantes da carteira do Fundo; e (b) emitir Cotas em desacordo com este Regulamento. 7. Remuneração da Administradora 7.1 Pelos serviços de administração do Fundo e gestão dos Direitos Creditórios e demais Ativos Financeiros do Fundo, bem como a de escrituração de Cotas do Fundo, e outros previstos neste Regulamento, o Fundo pagará uma Taxa de Administração nos termos definidos no Contrato de Prestação de Serviços de Gestão de Carteira de Fundo de Investimento celebrado entre o Fundo e a Gestora , garantindo-se à Administradora o valor mínimo ...",451354_regulamento_regulamento_451354_2023-04-26.pdf p.25
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,26/04/2023,451354,Regulamento,regulamento,data/raw/33254370000104/451354_regulamento_regulamento_451354_2023-04-26.pdf,36,preco_economia,"\bmeta de remunera[cç][aã]o\b, \bremunera[cç][aã]o\b","36 (b) Valor Unitário de Emissão fixado no respectivo Suplemento de Cotas Seniores; (c) a quantidade, a forma de colocação e a Meta de Remuneração Sênior serão definidas no respectivo Suplemento, que será parte integrante deste Regulamento; (d) valor unitário calculado todo Dia Útil, para efeito de definição de seu valor de integralização, amortização ou resgate, observados os critérios no Capítulo 11 deste Regulamento; (e) direito de voto em todas e quaisquer matérias objeto de deliberação nas Assembleias Gerais, sendo que a cada Cota Sênior corresponderá 1 (um) voto; (f) é expressamente ...",451354_regulamento_regulamento_451354_2023-04-26.pdf p.36
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,29/06/2022,325865,Regulamento,regulamento,data/raw/33254370000104/325865_regulamento_regulamento_325865_2022-06-29.pdf,2,preco_economia,\bremunera[cç][aã]o\b,"2 Índice 1. FORMA DE CONSTITUIÇÃO E PRAZO DE DURAÇÃO 3 2. POLÍTICA DE INVESTIMENTO E COMPOSIÇÃO DA CARTEIRA 4 3. CRITÉRIOS DE ELEGIBILIDADE E CONDIÇÕES DE CESSÃO 7 4. FATORES DE RISCO 9 5. ADMINISTRADORA 21 6. OBRIGAÇÕES, VEDAÇÕES E RESPONSABILIDADES DA ADMINISTRADORA 22 7. REMUNERAÇÃO DA ADMINISTRADORA 25 8. SUBSTITUIÇÃO E RENÚNCIA DA ADMINISTRADORA 26 9. GESTORA, DISTRIBUIDOR, CUSTODIANTE E AGENTE DE COBRANÇA 27 10. COTAS 34 11. SUBSCRIÇÃO, INTEGRALIZAÇÃO E VALOR DAS COTAS 39 12. AMORTIZAÇÃO E RESGATE DAS COTAS 42 13. ORDEM DE ALOCAÇÃO DOS RECURSOS 46 14. METODOLOGIA DE AVALIAÇÃO DOS ATIVOS DO FUNDO 48 15. EVENTOS DE AVALIAÇÃO 48 16. EVENTOS DE LIQUIDAÇÃO ANTECIPADA E LIQUIDAÇÃO DO FUNDO 50 17. DESPESAS E ENCARGOS DO FUNDO 5...",325865_regulamento_regulamento_325865_2022-06-29.pdf p.2
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,29/06/2022,325865,Regulamento,regulamento,data/raw/33254370000104/325865_regulamento_regulamento_325865_2022-06-29.pdf,6,preco_economia,\bDI\b,"...e depósito bancário de emissão de Instituições Autorizadas; observado caso a instituição seja a Mercado Crédito Sociedade de Crédito, Financiamento e Investimento S.A. o montante estará limitado a 10% (dez por cento) do Patrimônio Líquido do Fundo; d) cotas de fundos de investimento que invistam exclusivamente nos Ativos Financeiros mencionados nas alíneas a), b) e/ou c) acima; e e) cotas de fundos de investimento em renda fixa ou refere nciados DI, inclusive administrados e/ou geridos pelo Administrador. 2.11 A Gestora envidará seus melhores esforços para adquirir Ativos Financeiros cujos vencimentos propiciem à Carteira classificação de investimento de “longo prazo”, para fins de tributação dos Cotistas. Entretanto, não há garantia de que o Fundo terá o tratamento tributário aplicável aos fundos de longo prazo, de forma que a Gestora não assume qualquer compromisso nesse sentido. 2.12 A ...",325865_regulamento_regulamento_325865_2022-06-29.pdf p.6
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,29/06/2022,325865,Regulamento,regulamento,data/raw/33254370000104/325865_regulamento_regulamento_325865_2022-06-29.pdf,21,preco_economia,\bremunera[cç][aã]o\b,"...iores . As Cotas Seniores serão amortizadas de acordo com o estabelecido neste Regulamento e nos respectivos Suplementos. No entanto, há eventos que podem ensejar a antecipação do pagamento da amortização, tais como nas hipóteses de liquidação antecipada nos termos do Capítulo 16 deste Regulamento. Nestes casos, os Cotistas terão seu horizonte original de investimento reduzido e poderão não conseguir reinvestir os recursos recebid os com a mesma remuneração buscada pelo Fundo. 5. Administradora 5.1 O Fundo é administrado pela Captalys Distribuidora de Títulos e Valores Mobiliários Ltda., instituição financeira com sede na Cidade de São Paulo, Estado de São Paulo, na Rua Elvira Ferraz, nº 68, 7º andar, Vila Olimpia , inscrita no CNPJ/ME sob o nº 36.266.751/0001-00, autorizada a prestar serviços de administração fiduciária, previstos na",325865_regulamento_regulamento_325865_2022-06-29.pdf p.21
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,29/06/2022,325865,Regulamento,regulamento,data/raw/33254370000104/325865_regulamento_regulamento_325865_2022-06-29.pdf,25,preco_economia,\bremunera[cç][aã]o\b,"25 (a) criar qualquer ônus ou gravame, seja de que tipo ou natureza for, sobre os Direitos Creditórios Adquiridos e os Ativos Financeiros integrantes da carteira do Fundo; e (b) emitir Cotas em desacordo com este Regulamento. 7. Remuneração da Administradora 7.1 Pelos serviços de administração do Fundo e gestão dos Direitos Creditórios e demais Ativos Financeiros do Fundo, bem como a de escrituração de Cotas do Fundo, e outros previstos neste Regulamento, o Fundo pagará uma taxa máxima de administração equivalente a 1,25% (um inteiro e vinte e cinco centésimos por cento) ao ano sobre o Patrimônio Líquido do Fundo, garantindo-se à Administradora o valor mínimo mensal de R$ 30.000,00...",325865_regulamento_regulamento_325865_2022-06-29.pdf p.25
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,29/06/2022,325865,Regulamento,regulamento,data/raw/33254370000104/325865_regulamento_regulamento_325865_2022-06-29.pdf,36,preco_economia,"\bmeta de remunera[cç][aã]o\b, \bremunera[cç][aã]o\b","36 (a) prioridade de amortização, resgate e distribuição de rendimentos da carteira do Fundo em relação às Cotas Subordinadas, observado o disposto neste Regulamento; (b) Valor Unitário de Emissão fixado no respectivo Suplemento de Cotas Seniores; (c) a quantidade, a forma de colocação e a Meta de Remuneração Sênior serã o definidas no respectivo Suplemento, que será parte integrante deste Regulamento; (d) valor unitário calculado todo Dia Útil, para efeito de definição de seu valor de integralização, amortização ou resgate, observados os critérios no Capítulo 11 deste Regulamento; (e) direito de voto em todas e quaisquer matérias objeto de deliberação nas Assembleias Gerais, sendo que a cada Cota Sênior corresponderá 1 (um) voto; (f) é expressamente...",325865_regulamento_regulamento_325865_2022-06-29.pdf p.36
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,30/04/2025,914386,Regulamento,regulamento,data/raw/33254370000104/914386_regulamento_regulamento_914386_2025-04-30.pdf,2,preco_economia,\bremunera[cç][aã]o\b,"2 Índice 1. FORMA DE CONSTITUIÇÃO, PRAZO DE DURAÇÃO E CLASSIFICAÇÃO DO FUNDO 4 2. POLÍTICA DE INVESTIMENTO E COMPOSIÇÃO DA CARTEIRA 5 3. FATORES DE RISCO 11 4. PRESTADORES DE SERVIÇOS ESSENCIAIS 25 5. RESPONSABILIDADE DOS PRESTADORES DE SERVIÇO 33 6. SUBSTITUIÇÃO E RENÚNCIA DA ADMINISTRADORA E DA GESTORA 34 7. CUSTODIANTE, AGENTE DE COBRANÇA E AGENTE DE RECEBIMENTO 35 8. REMUNERAÇÃO DOS PRESTADORES DE SERVIÇOS ESSENCIAIS 39 9. COTAS 41 10. RENTABILIDADE EXCEDENTE DO FUNDO 46 11. SUBSCRIÇÃO, INTEGRALIZAÇÃO E VALOR DAS COTAS 47 12. AMORTIZAÇÃO E RESGATE DAS COTAS 50 13. ORDEM DE ALOCAÇÃO DOS RECURSOS 54 14. METODOLOGIA DE AVALIAÇÃO DOS ATIVOS DO FUNDO 57 15. EVENTOS DE AVALIAÇÃO 57 16. EVENTOS DE LIQUIDAÇÃO ANTECIPADA E LIQUIDAÇÃO DO FUNDO 60 17. DESPESAS E ENCARGOS DO FUNDO 62 18. PATRIMÔNIO LÍQUIDO NEGATIVO COM LIMITAÇÃO DE...",914386_regulamento_regulamento_914386_2025-04-30.pdf p.2
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,30/04/2025,914386,Regulamento,regulamento,data/raw/33254370000104/914386_regulamento_regulamento_914386_2025-04-30.pdf,8,preco_economia,\bDI\b,"8 e) cotas de fundos de investimento em renda fixa ou referenciados DI, incluindo aqueles que sejam administrados e/ou geridos pelo Administrador. 2.1.13 A Gestora envidará seus melhores esforços para adquirir Ativos Financeiros cujos vencimentos propiciem à Carteira classificação de investimento de “longo prazo”, nos termos da regulamentação aplicável, para fins de tributação dos Cotistas. Entretanto, não há garantia de que o Fundo terá o tratamento tributário aplicável aos fundos de longo prazo, de forma que a Ge...",914386_regulamento_regulamento_914386_2025-04-30.pdf p.8
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,30/04/2025,914386,Regulamento,regulamento,data/raw/33254370000104/914386_regulamento_regulamento_914386_2025-04-30.pdf,16,preco_economia,\bremunera[cç][aã]o\b,"...o. Nos termos do artigo 18 da Resolução CVM nº 175 e do artigo 1.368-D, inciso I, do Código Civil, os Cotistas da Classe do Fundo terão sua responsabilidade limitada ao valor por eles subscrito. Na ocorrência de Patrimônio Líquido negativo, deverão ser adotados os procedimentos previstos no Capítulo 18, sendo possível a declaração do regime de insolvência da Classe do Fundo, situação na qual os investidores poderão não receber o principal e/ou a remuneração esperados nos investimentos nas Cotas. 3.1.5 Risco de Descontinuidade: Docusign Envelope ID: FF596E89-E6A4-48B1-86DB-2B76413BA247",914386_regulamento_regulamento_914386_2025-04-30.pdf p.16
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,30/04/2025,914386,Regulamento,regulamento,data/raw/33254370000104/914386_regulamento_regulamento_914386_2025-04-30.pdf,21,preco_economia,\bDI\b,"...revistos na cláusula 2.3 deste Regulamento, serão verificados pela Administradora uma única vez, exclusivamente em cada Data de Aquisição e Pagamento, nos termos deste Regulamento e dos respectivos Documentos de Aquisição. Dessa forma, durante o prazo de duração do Fundo, poderão ocorrer alterações dos percentuais de composição e diversificação da Carteira do Fundo e de seu Patrimônio Líquido, seja em função de pré -pagamento, desvalorização dos Di reitos Creditórios ou qualquer outro motivo, alheio à vontade da Gestora, Cedentes ou Administradora, não havendo garantias de que os percentuais de composição e diversificação serão iguais àqueles estabelecidos neste Regulamento. A Administradora, Gestora, o Custodiante e os Cedentes não se comprometem a ajustar Carteira do Fundo, em hipótese alguma, caso referido limite seja extrapolado, de forma involuntária, após a primeira Data de Aquisição...",914386_regulamento_regulamento_914386_2025-04-30.pdf p.21
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,30/04/2025,914386,Regulamento,regulamento,data/raw/33254370000104/914386_regulamento_regulamento_914386_2025-04-30.pdf,23,preco_economia,\bremunera[cç][aã]o\b,"...Seniores. As Cotas Seniores serão amortizadas de acordo com o estabelecido neste Regulamento e nos respectivos Apêndices. No entanto, há eventos que podem ensejar a antecipação do pagamento da amortização, tais como nas hipóteses de liquidação antecipada nos termos do Capítulo 1 6 deste Regulamento. Nestes casos, os Cotistas terão seu horizonte original de investimento reduzido e poderão não conseguir reinvestir os recursos recebidos com a mesma remuneração buscada pelo Fundo. j) Riscos à execução dos Direitos Creditórios devido à sua forma de cessão ao Fundo. A transferência de Direitos Creditórios decorrentes de CCBs Veículo ao Fundo pode envolver o registro de tais instrumentos de crédito em entidade registradora autorizada a funcionar pelo Banco Central do Brasil e a transferênc ia de sua titularidade para o Fundo no sistema eletrônico administrado por tal entidade. De acordo com o § 1º, do art...",914386_regulamento_regulamento_914386_2025-04-30.pdf p.23
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,30/04/2025 13:00,914383,AGE,assembleia,data/raw/33254370000104/914383_assembleia_assembleia_914383_2025-04-30.pdf,7,preco_economia,"\bDI\b, \bmeta de remunera[cç][aã]o\b, \bremunera[cç][aã]o\b, \bspread\b","2 Internal Use Only VII. Meta de Remuneração: a Meta de Remuneração Sênior será correspondente a 100% da Taxa DI acrescida de “spread” de 3% ao ano, e será determinada por meio da apropriação diária, sob forma de capitalização composta, com base em um ano de 252 (duzentos e cinquenta e dois) Dias Úteis da Meta de Remuneração. VIII. Remuneração Sênior: A Remuneração Sênior será paga pelo período de 36 (trinta e seis) meses, em cada Data de Pagamento prevista na tabela do item X abaixo. IX. ...",914383_assembleia_assembleia_914383_2025-04-30.pdf p.7
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,30/04/2025 13:00,914383,AGE,assembleia,data/raw/33254370000104/914383_assembleia_assembleia_914383_2025-04-30.pdf,9,preco_economia,\bremunera[cç][aã]o\b,"4 Internal Use Only 4. As Cotas Seniores serão valorizadas em cada Data de Cálculo, a partir do Dia Útil seguinte à Data de Subscrição Inicial até a data de resgate das Cotas Seniores, nos termos do Capítulo 11 do Regulamento. 5. Se o patrimônio do Fundo permitir e, desde que observadas (a) as condições de Amortização e Resgate apresentadas no item VII a acima, e (b) a ordem de alocação de recursos prevista no Capítulo 12 do Regulamento, a Remuneração Sênior e a Amortização serão pagas (i) em cada Data de Pagamento, ou (ii) na forma da cláusula 12.2 do Regulamento, caso um Evento de Aceleração das Cotas Seniores seja caracterizado. Em ambos os casos, em moeda corrente nacional, observado os termos do Regulamento. 6. Se o patrimônio do Fundo permitir e, desde que observados (a) as Condições de Amortização e Resgate apresentadas no item VII acima, (b) a ordem de alocação de recursos prevista no...",914383_assembleia_assembleia_914383_2025-04-30.pdf p.9
Mercado Crédito,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Mercado Crédito FIDC,33.254.370/0001-04,30/07/2021,201177,Instrumento Particular de Alteração do Regulamento,regulamento,data/raw/33254370000104/201177_regulamento_regulamento_201177_2021-07-30.pdf,2,preco_economia,\bremunera[cç][aã]o\b,"2 Índice 1. FORMA DE CONSTITUIÇÃO E PRAZO DE DURAÇÃO 4 2. POLÍTICA DE INVESTIMENTO E COMPOSIÇÃO DA CARTEIRA 4 3. CRITÉRIOS DE ELEGIBILIDADE E CONDIÇÕES DE CESSÃO 7 4. FATORES DE RISCO 8 5. ADMINISTRADORA 17 6. OBRIGAÇÕES, VEDAÇÕES E RESPONSABILIDADES DA ADMINISTRADORA 17 7. REMUNERAÇÃO DA ADMINISTRADORA 19 8. SUBSTITUIÇÃO E RENÚNCIA DA ADMINISTRADORA 20 9. GESTORA, DISTRIBUIDOR, CUSTODIANTE E AGENTE DE COBRANÇA 21 10. COTAS 26 11. SUBSCRIÇÃO, INTEGRALIZAÇÃO E VALOR DAS COTAS 29 12. AMORTIZAÇÃO E RESGATE DAS COTAS 31 13. ORDEM DE ALOCAÇÃO DOS RECURSOS 33 14. METODOLOGIA DE AVALIAÇÃO DOS ATIVOS DO FUNDO 34 15. EVENTOS DE AVALIAÇÃO 35 16. EVENTOS DE LIQUIDAÇÃO ANTECIPADA E LIQUIDAÇÃO DO FUNDO 36 17. DESPESAS E ENCARGOS DO FUNDO 3...",201177_regulamento_regulamento_201177_2021-07-30.pdf p.2
